분과,중단원,아티클,문항 번호,난이도,퀴즈 유형,문제,정답 1,정답 2,보기 1,보기 2,보기 3,보기 4,보기 5,보기 6,예문,정답해설
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,라니아케아 초은하단,,,,,,,,"우리은하는 국부 은하군에 속하고, 국부 은하군은 다시 처녀자리 초은하단에 속한다. 처녀자리 초은하단까지 품는 더 큰 구조를 _____ ____(이)라고 한다.","우리가 적을 수 있는 가장 긴 우주 주소는 지구에서 시작해 태양계, 우리은하, 국부 은하군, 처녀자리 초은하단을 거쳐 라니아케아 초은하단에서 끝나요. 라니아케아 초은하단은 2014년에 발견되었고 지름이 5억 광년이에요. 그 안에 10만 개의 은하가 들어 있답니다."
,,,6,중,사지선다 (복수),우주의 거리를 재는 방법에 대한 설명으로 알맞은 것을 모두 고르세요.,1,2,적색거성가지 끝은 본래 광도가 거의 일정해 거리를 재는 기준이 된다.,Ia형 초신성은 수십억 광년 떨어진 곳에서도 관측될 만큼 밝다.,관측된 밝기만 비교해도 그 천체까지의 거리를 곧바로 알 수 있다.,적색거성가지 끝보다 Ia형 초신성이 더 가까운 거리에서 쓰인다.,,,-,"한 번에 모든 거리를 잴 수 있는 방법은 없어서, 거리에 따라 다른 방법을 이어 붙여요. 적색거성가지 끝은 본래 광도가 거의 일정해 가까운 구간의 기준이 되고, 그보다 먼 곳에서는 Ia형 초신성이 기준이 돼요. Ia형 초신성은 한순간 은하 하나만큼 밝게 타올라 수십억 광년 밖에서도 보인답니다."
,,,7,중-상,순서배열,다음 문장은 우주의 거대 구조가 생겨난 과정을 설명한 것입니다. 설명의 흐름에 맞게 문장을 배열하세요.,나-라-가-다,,암흑 물질의 중력에 따라 약 138억 년 동안 우주의 구조가 성장했다.,빅뱅 직후의 우주에는 아주 미세한 밀도 차이가 있었다.,은하들이 은하단과 초은하단으로 묶인 거대한 구조가 형성되었다.,우주 배경 복사에 10만분의 1 수준의 미세한 온도 차이가 기록되었다.,,,-,"우주의 거대 구조는 빅뱅 직후의 아주 미세한 밀도 차이에서 시작됐어요. 그 차이는 우주 배경 복사에 10만분의 1 수준의 온도 차이로 기록되어 있어요. 암흑 물질의 중력이 약 138억 년 동안 그 작은 차이를 키워, 은하단과 초은하단으로 묶인 거대한 구조가 형성되었답니다."
천문,1-4) 우주를 어떻게 보는가,A. 구면 천문학,1,하,인라인,밤하늘에서 별의 위치를 나타내는 한 좌표계를 정리한 설명입니다. 빈칸에 들어갈 말을 고르세요.,2,1,적도좌표계/지평좌표계/황도좌표계,어느 방향에 있는지를/얼마나 멀리 있는지를/얼마나 밝게 빛나는지를,,,,,"지평선과 머리 위 천정을 기준으로 삼는 좌표계를 [1](이)라고 한다. 같은 별이라도 서울과 부산에서 값이 다르고, 두 시간이 지나면 또 달라진다. 이 좌표는 지금 이곳에서 별이 [2] 알려 준다.","지평좌표계는 지평선과 머리 위 천정을 기준으로 삼아요. 그래서 같은 별이라도 서울과 부산에서 값이 다르고, 시간이 지나면 또 달라지죠. 이 좌표는 별까지의 거리나 밝기가 아니라, 지금 이곳에서 별이 어느 방향에 있는지를 알려 준답니다."
,,,2,하,OX,"밤하늘의 별들이 북쪽 하늘의 한 점을 중심으로 천천히 도는 것처럼 보이는 것은, 별들이 실제로 그 점을 중심으로 돌고 있기 때문이다.",X,,O,X,,,,,-,사진기를 고정하고 노출을 길게 주면 별빛이 동심원 모양의 호를 그리며 남아요. 그렇지만 실제로 도는 것은 별이 아니라 지구예요. 우리가 자전하는 지구 위에 붙어 있어서 별이 도는 것처럼 보일 뿐이랍니다.
,,,3,중,사지선다 (단수),행성과 달의 위치를 나타낼 때 황도좌표계가 가장 단순해지는 까닭은 무엇인가요?,1,,행성들의 공전 궤도가 대체로 한 평면에 몰려 황도 근처를 지나기 때문이다.,황도가 천구의 적도와 정확히 겹쳐 좌표를 바꿀 일이 없기 때문이다.,행성의 위치가 관측 장소와 시각에 상관없이 늘 같게 보이기 때문이다.,황도 위의 열두 별자리가 행성이 있는 자리를 직접 가리키기 때문이다.,,,-,"행성들의 공전 궤도는 전체적으로 거의 같은 평면에 놓여 있어요. 그 가운데 지구의 공전 궤도면이 천구와 만나 이루는 큰 원이 황도예요. 행성과 달이 이 황도 근처를 따라 움직이기 때문에, 황도를 기준으로 삼으면 태양계 천체의 위치를 가장 단순하게 나타낼 수 있답니다."
,,,4,중-상,순서배열,다음 문장은 하늘의 좌표계를 다루는 도구가 달라져 온 과정을 나타냅니다. 사건이 일어난 순서대로 문장을 배열하세요.,다-가-라-나,,1433년 조선에서 이천과 장영실이 청동 고리를 동심원으로 짜 맞춘 혼천의를 만들었다.,오늘날의 천문학자들은 청동 고리 대신 컴퓨터 속의 수식으로 좌표 변환을 처리한다.,고대 그리스와 한나라 시대 중국의 천문관들은 세 좌표계를 하나의 기계 안에 모았다.,1669년 송이영이 추와 톱니바퀴를 이용한 시계 장치를 혼천의에 결합했다.,,,-,"고대 그리스와 한나라 시대 중국의 천문관들이 먼저 세 좌표계를 하나의 기계 안에 모았어요. 1433년 조선에서는 이천과 장영실이 혼천의를 만들었고, 1669년 송이영은 여기에 시계 장치를 붙여 천구가 자동으로 돌게 했죠. 오늘날은 청동 고리 대신 컴퓨터 속 수식이 같은 좌표 변환을 해내고 있어요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,천구의 적도,,,,,,,,지구의 자전축을 하늘까지 늘이면 천구와 만나는 두 점이 생긴다. 이 두 점을 각각 천구의 북극과 천구의 남극이라고 한다. 두 극에서 똑같이 떨어져 천구를 둘로 가르는 큰 원을 ___ __(이)라고 한다.,지구의 자전축을 하늘까지 늘이면 천구의 북극과 천구의 남극이 정해져요. 두 극의 한가운데를 가르는 큰 원이 바로 천구의 적도예요. 지구의 위도와 경도를 하늘로 확장한 적도좌표계가 이 적도를 기준으로 삼는답니다.
,,,6,중,사지선다 (복수),별의 위치를 적도좌표로 기록하는 일에 대한 설명으로 알맞은 것을 모두 고르세요.,1,2,서로 다른 시각과 장소의 관측자가 같은 천체를 보았다고 확인할 수 있다.,적경과 적위를 입력하면 대형 망원경이 스스로 그 방향을 향할 수 있다.,기록해 둔 좌표값만으로 그 천체까지의 거리를 계산할 수 있다.,적도좌표를 읽으면 별이 지평선 위로 얼마나 높이 떠 있는지 곧바로 알 수 있다.,,,-,"좌표를 갖췄다는 것은 다른 시각과 다른 장소에서 같은 별을 봤다고 합의할 수 있게 되었다는 뜻이에요. 현대의 대형 망원경은 적경과 적위를 입력받아 스스로 그 방향으로 돌아가죠. 다만 적도좌표는 방향을 적은 값이라서, 거리나 지평선 위의 높이는 관측 시각과 장소를 따로 넣어 계산해야 알 수 있어요."
,,,7,중-상,순서배열,다음 문장은 세차 운동이 천문 관측에 미치는 영향을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,오래전에 기록해 둔 별의 적도좌표가 지금 하늘의 실제 위치와 어긋난다.,지구의 자전축이 아주 오랜 주기에 걸쳐 방향을 바꾸며 큰 원을 그린다.,천문학자는 적도좌표를 적을 때 어느 시점을 기준으로 삼았는지 함께 밝힌다.,지구 자전축을 하늘까지 늘여 정한 천구의 북극이 별들 사이에서 자리를 옮긴다.,,,-,"지구의 자전축은 약 26,000년 주기로 큰 원을 그리며 방향을 바꾸는데, 이를 세차 운동이라고 해요. 기준점이 1년에 약 50각초씩 밀려서 한 세기가 쌓이면 1.4도나 어긋나죠. 그래서 천문학자들은 J2000.0처럼 어느 시점을 기준으로 삼았는지 함께 밝힌답니다."
천문,1-4) 우주를 어떻게 보는가,B. 측광과 분광,1,하,인라인,별의 밝기를 숫자로 나타내는 방법을 정리한 설명입니다. 빈칸에 들어갈 말을 고르세요.,2,3,절대 등급/겉보기 등급/색지수,색지수/겉보기 등급/절대 등급,,,,,밤하늘에서 밝게 보이는 별이 언제나 본래 밝은 별인 것은 아니다. 지구에서 관측한 그대로의 밝기를 나타낸 [1]은(는) 별까지의 거리에 따라 달라지기 때문이다. 그래서 천문학자들은 모든 별을 10파섹 거리에 두었다고 가정한 밝기를 [2](이)라고 따로 정의한다.,"지구에서 관측한 밝기를 나타낸 값이 겉보기 등급이에요. 같은 겉보기 등급이라도 가까운 별과 먼 별은 본래 밝기가 전혀 다르죠. 그래서 모든 별을 10파섹, 곧 약 32.6광년 거리에 두었다고 가정한 절대 등급을 따로 정의한답니다."
,,,2,하,OX,하버드 분류 체계는 별을 밝기에 따라 O형부터 M형까지 나눈 것이다.,X,,O,X,,,,,-,"하버드 분류 체계는 별의 밝기가 아니라 표면 온도를 기준으로 나눈 거예요. 온도가 높은 쪽부터 O형, B형, A형, F형, G형, K형, M형으로 이어져요. 태양은 G형이고 표면 온도는 약 5,500도랍니다."
,,,3,중,사지선다 (단수),포그슨은 히파르코스가 남긴 옛 밝기 분류를 다시 점검했습니다. 오늘날의 등급 체계에 대한 설명으로 알맞은 것을 고르세요.,1,,"등급 수가 작을수록 밝은 별이며, 한 등급 차이는 일정한 밝기 비율에 해당한다.","등급 수가 클수록 밝은 별이며, 한 등급 차이는 일정한 밝기 비율에 해당한다.","등급 수가 작을수록 밝은 별이며, 한 등급 차이는 일정한 밝기의 차에 해당한다.","등급 수가 작을수록 밝은 별이며, 등급은 1부터 6까지의 정수로만 매긴다.",,,-,"등급은 수가 작을수록 밝은 별을 뜻해요. 포그슨은 한 등급 차이를 약 2.512배의 밝기 차이로 정의했는데, 이 값을 다섯 번 곱하면 정확히 100배가 돼요. 그래서 1등성은 6등성보다 100배 밝답니다."
,,,4,중-상,순서배열,다음 문장은 별빛에서 정보를 읽어 내는 방법이 갖춰져 온 과정을 나타냅니다. 사건이 일어난 순서대로 문장을 배열하세요.,나-라-다-가,,1893년 빈은 물질의 온도가 높을수록 가장 강하게 내보내는 빛의 파장이 짧아진다는 법칙을 찾아냈다.,1814년 프라운호퍼는 태양빛을 프리즘에 통과시킨 스펙트럼에서 가느다란 검은 선들을 발견했다.,1868년 개기일식 때 태양 홍염의 스펙트럼에서 지상의 원소와 들어맞지 않는 노란 방출선이 발견되었다.,키르히호프와 분젠은 프라운호퍼의 발견에서 약 반세기 뒤에 원소의 방출선이 태양 흡수선과 같은 파장에 놓임을 확인했다.,,,-,"1814년 프라운호퍼는 태양빛 스펙트럼에서 가느다란 검은 선 574개를 세었어요. 약 반세기 뒤 키르히호프와 분젠은 그 선의 파장이 특정 원소의 방출선과 일치한다는 것을 확인했죠. 1868년 개기일식에서는 지구보다 태양에서 헬륨이 먼저 발견되었고, 1893년 빈이 온도와 파장의 관계를 법칙으로 정리했답니다."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,흑체 복사,,,,,,,,밀도가 높은 물체는 열역학적 평형 상태에서 자기 온도에 따라 정해진 빛을 내보낸다. 온도가 높아질수록 가장 강하게 나오는 파장이 짧아지는 이 빛을 __ __(이)라고 한다. 별빛도 이와 매우 비슷하다.,"밀도가 높은 물체가 열역학적 평형 상태에서 내보내는 빛을 흑체 복사라고 해요. 별빛이 흑체 복사와 매우 비슷하기 때문에, 색만 보고도 표면 온도를 가늠할 수 있어요. 표면 온도가 섭씨 약 3,000도면 붉게, 약 10,000도면 청백색으로 보인답니다."
,,,6,중,사지선다 (복수),별빛의 스펙트럼에 나타난 흡수선에서 알아낼 수 있는 것으로 알맞은 것을 모두 고르세요.,1,2,흡수선의 위치로 별 대기에 있는 원소의 종류를 알 수 있다.,흡수선의 너비로 별의 자전 속도를 가늠할 수 있다.,흡수선의 개수가 많을수록 별이 지구에 가깝다는 것을 알 수 있다.,흡수선의 세기가 강할수록 별의 질량이 크다는 것을 알 수 있다.,,,-,"흡수선의 위치는 별 대기에 어떤 원소가 있는지 알려 줘요. 선의 너비는 별의 자전 속도나 대기 압력에 따라 달라지고, 선의 세기는 그 원소가 얼마나 많은지 가늠하게 해 줘요. 빛 한 줄기에 별의 성분과 운동이 함께 기록되어 있는 셈이죠."
,,,7,중-상,순서배열,다음 문장은 은하까지의 거리를 분광으로 추정하는 과정을 나타냅니다. 측정이 진행되는 순서대로 문장을 배열하세요.,나-다-가-라,,도플러 효과를 적용해 관측한 은하가 멀어지는 속도를 계산한다.,은하에서 온 빛을 파장별로 나누어 스펙트럼을 얻는다.,스펙트럼의 흡수선이 본래 파장에서 얼마나 밀려 있는지 측정한다.,허블 상수를 이용해 멀어지는 속도로부터 은하까지의 거리를 추정한다.,,,-,은하에서 온 빛을 파장별로 나누면 흡수선의 위치를 잴 수 있어요. 흡수선이 본래 파장에서 붉은 쪽으로 밀린 정도를 재면 도플러 효과로 멀어지는 속도를 계산할 수 있죠. 여기에 허블 상수를 적용하면 그 은하까지의 거리까지 추정할 수 있답니다.
천문,1-4) 우주를 어떻게 보는가,C. 관측기기,1,하,인라인,굴절 망원경의 한계를 넘어선 과정을 정리한 설명입니다. 빈칸에 들어갈 말을 고르세요.,2,3,색수차/자기 무게/공기의 저항,전파 망원경/우주 망원경/반사 망원경,,,,,굴절 망원경은 렌즈가 클수록 더 많은 빛을 모을 수 있다. 그러나 큰 렌즈는 [1] 때문에 천천히 휘어진다. 1668년 뉴턴은 렌즈 대신 오목한 거울로 빛을 모으는 [2]을(를) 만들었다.,"굴절 망원경의 렌즈는 크게 만들수록 자기 무게에 천천히 휘어요. 거울은 뒷면을 단단히 받칠 수 있고, 빛이 색마다 다르게 꺾이는 색수차도 거의 없죠. 그래서 1668년 뉴턴이 만든 반사 망원경이 오늘날 거대 망원경의 기본 형식이 되었어요."
,,,2,하,OX,"제임스 웹 우주 망원경은 L2 라그랑주점에 머무르기 때문에, 별도의 차단 장치 없이도 관측 장비가 극저온으로 유지된다.",X,,O,X,,,,,-,"L2 라그랑주점은 태양과 지구의 중력, 그리고 공전에 따른 원심효과가 균형을 이루는 자리예요. 그래도 햇빛과 지구열은 그대로 닿기 때문에, 제임스 웹은 거대한 차양으로 이를 차단해요. 그렇게 해서 망원경과 관측 장비를 섭씨 영하 220도 이하로 유지한답니다."
,,,3,중,사지선다 (단수),엑스선 망원경에서 빛은 거울 표면을 비스듬히 스치며 반사됩니다. 이런 구조가 필요한 까닭은 무엇인가요?,3,,엑스선은 파장이 길어 넓은 면적의 거울이 있어야 모이기 때문이다.,엑스선은 렌즈를 지날 때 색수차를 크게 일으키기 때문이다.,엑스선은 거울에 거의 수직으로 들어오면 대부분 흡수되기 때문이다.,엑스선은 지구 대기를 통과하면서 대부분 흡수되기 때문이다.,,,-,엑스선은 거울에 거의 수직으로 들어오면 대부분 흡수돼 버려요. 그래서 아주 얕은 각도로 스치듯 반사시켜야 상을 맺을 수 있죠. 원통형 거울을 여러 겹 겹쳐 놓는 구조는 그 얕은 각도를 만들기 위한 것이랍니다.
,,,4,중-상,순서배열,다음 문장은 인류가 우주를 관측하는 수단을 넓혀 온 과정을 나타냅니다. 사건이 일어난 순서대로 문장을 배열하세요.,다-가-라-나,,1933년 칼 잰스키가 우리은하 중심 방향에서 오는 전파 잡음을 알아챘다.,2015년 레이저간섭중력파천문대가 두 블랙홀의 충돌에서 나온 중력파를 검출했다.,1609년 갈릴레오 갈릴레이가 직접 깎은 망원경으로 처음 하늘을 관측했다.,1990년 허블 우주 망원경이 대기 밖에서 관측하기 위해 발사되었다.,,,-,"1609년 갈릴레오가 처음 망원경을 하늘로 향한 뒤로 관측 수단은 계속 넓어졌어요. 1933년 잰스키가 알아챈 전파 잡음은 가시광 너머의 우주를 여는 신호였죠. 1990년에는 대기 밖의 허블이, 2015년에는 중력파 검출이 더해지면서 인류가 우주를 보는 창이 빛 너머까지 확장되었어요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,다중 메신저 천문학,,,,,,,,"우주는 빛만이 아니라 중력파, 중성미자, 고에너지 입자처럼 성질이 다른 신호를 함께 보낸다. 이처럼 서로 다른 종류의 신호를 함께 받아 우주를 연구하는 방식을 __ ___ ___(이)라고 한다.","빛과 중력파, 중성미자, 고에너지 입자는 저마다 다른 정보를 담고 와요. 이 신호들을 함께 받아 적는 흐름이 다중 메신저 천문학이에요. 1987년 이웃 은하의 초신성 때는 빛보다 중성미자가 몇 시간 먼저 도착하기도 했답니다."
,,,6,중,사지선다 (복수),거대 망원경의 주경을 만드는 방식에 대한 설명으로 알맞은 것을 모두 고르세요.,1,3,단일 거울은 직경이 커질수록 자체 무게와 지지의 정밀도 문제가 급격히 커진다.,제임스 웹 우주 망원경의 주경은 통짜 거울 하나를 깎아 만든 것이다.,조각거울은 작은 거울 조각을 이어 붙여 하나의 거대 거울처럼 작동시키는 방식이다.,조각거울에 쓰는 조각의 모양은 망원경과 관계없이 모두 육각형이다.,,,-,"단일 거울은 직경 수 미터를 넘으면 자체 무게와 정밀도 문제가 급격히 커져요. 그 벽을 넘으려고 작은 조각을 정밀하게 이어 붙인 것이 조각거울이에요. 제임스 웹의 6.5미터 주경도 이 방식인데, 조각의 모양은 망원경마다 달라서 GMT는 지름 약 8.4미터의 원형 거울 7장을 조합해요."
,,,7,중-상,순서배열,다음 문장은 지상 망원경이 대기의 영향을 줄이는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,인공별의 흔들림을 실시간으로 측정해 대기가 일으킨 일그러짐의 크기를 파악한다.,"별빛이 두꺼운 대기층을 지나면서 흔들려, 한 점이어야 할 별이 흐릿한 얼룩으로 관측된다.",변형 거울을 1초에 수백에서 수천 번 미세하게 움직여 대기가 만든 흔들림을 상쇄한다.,밤하늘에 레이저를 쏘면 약 90킬로미터 상공의 나트륨 원자가 빛나 인공별이 생긴다.,,,-,"별빛은 두꺼운 대기층을 지나면서 흔들려 한 점이 아닌 얼룩으로 관측돼요. 그래서 레이저로 상공의 나트륨 원자를 빛나게 해 인공별을 만들고, 그 흔들림을 재서 대기가 일으킨 일그러짐을 알아내요. 그 값만큼 변형 거울을 1초에 수백에서 수천 번 움직여 상쇄하는 기술이 적응광학이랍니다."
천문,1-5) 은하의 세계,A. 우리은하와 외부은하,1,하,인라인,우리은하 원반이 도는 방식을 설명한 것입니다. 빈칸에 들어갈 말을 고르세요.,2,1,등속 회전/차등 회전/역행 회전,은하년/광년/천문단위,,,,,"우리은하 원반의 별은 은하 중심에 가까울수록 한 바퀴 도는 데 걸리는 시간이 짧고, 멀수록 길어진다. 이처럼 위치에 따라 회전 주기가 달라지는 현상을 [1](이)라고 한다. 태양계가 은하 중심을 한 바퀴 도는 [2]은(는) 약 2억 3천만 년으로 추정된다.","우리은하 원반은 안쪽과 바깥쪽이 같은 각속도로 돌지 않아요. 태양계가 은하를 한 바퀴 도는 데 약 2억 3천만 년이 걸리니, 46억 년 된 지구는 이제 스무 바퀴 남짓 돈 셈이에요."
,,,2,하,OX,"전자기파로 관측되는 물질의 양으로 예측한 값과 비교하면, 은하 바깥쪽의 별과 가스는 더 느리게 회전하는 것으로 측정된다.",X,,O,X,,,,,-,"실제로는 예측한 값보다 훨씬 빠르게 측정돼요. 보이는 물질만으로는 이 속도를 설명할 수 없어서, 헤일로에 암흑 물질이 있다고 보는 거예요."
,,,3,중,사지선다 (단수),안드로메다가 우리은하 밖의 독립된 은하임을 확인하는 데 결정적이었던 관측은 무엇인가요?,3,,안드로메다의 나선 팔 모양이 우리은하와 닮았다는 사진 관측,안드로메다 주위에 구상 성단이 고르게 퍼져 있다는 분포 관측,안드로메다 안에서 찾아낸 세페이드 변광성을 이용한 거리 측정,안드로메다가 우리은하 쪽으로 다가오고 있다는 접근 속도 측정,,,-,안드로메다 안에서 찾아낸 세페이드 변광성이 알려 준 거리가 답을 정했어요. 그 거리는 안드로메다가 우리은하 너머에 있는 독립된 외부 은하임을 보여 주었어요.
,,,4,중-상,순서배열,다음 문장은 우리은하의 모습을 알아 온 과정을 나타냅니다. 사건이 일어난 순서대로 문장을 배열하세요.,다-가-라-나,,1785년 천구 곳곳에서 별의 수를 세어 우리은하의 모양이 납작한 원반으로 그려졌다.,1920년 나선 성운이 우리은하 안에 있는지 밖에 있는지를 두고 학회에서 토론이 벌어졌다.,1610년 망원경 관측으로 밤하늘의 우윳빛 띠가 수많은 별로 이루어져 있음이 밝혀졌다.,1918년 구상 성단의 거리와 분포를 모아 은하 중심이 궁수자리 방향에 있음이 드러났다.,,,-,"우리은하를 알아 온 과정은 별의 정체, 전체 모양, 중심의 방향, 바깥 세계 순으로 넓어졌어요. 1610년 망원경 관측에서 1785년 별 세기로, 다시 1918년 구상 성단 관측과 1920년 학회 토론으로 이어져요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,국부 은하군,,,,,,,,우리은하와 안드로메다를 비롯해 50개가 넘는 은하가 중력으로 한데 묶여 하나의 무리를 이루고 있다. 이 무리를 __ ___(이)라고 한다.,"국부 은하군은 우리은하가 속한 가장 가까운 은하 집단이에요. 이 무리는 처녀자리은하단 가장자리 부근에 있고, 더 크게는 라니아케아 초은하단에 속해요."
,,,6,중,사지선다 (복수),천문학자들이 은하의 질량을 추정할 때 활용하는 관측을 모두 고르세요.,1,3,은하 안의 별과 가스가 도는 속도,은하를 이루는 별들의 평균 표면 온도,은하 주위를 지나는 빛이 휘어지는 정도,은하가 내는 빛의 총량으로 헤아린 별의 개수,,,-,"회전 속도와 빛이 휘어지는 정도, 그리고 위성 은하의 움직임까지 모아 은하 질량을 추정해요. 이렇게 잰 결과를 보면 눈에 보이는 별과 성간 물질은 전체 질량의 일부일 뿐이에요."
,,,7,중-상,순서배열,다음 문장은 우리은하 안에서 태양의 위치가 잘못 추정된 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,태양 주변에 별이 가장 빽빽하게 모여 있는 것처럼 나타난다.,성간먼지가 멀리 있는 별에서 오는 빛을 가로막는다.,태양이 우리은하의 한복판에 있다는 결론이 내려진다.,태양에서 멀리 떨어진 별일수록 관측되는 수가 실제보다 적어진다.,,,-,"별이 많이 보이는 방향일수록 은하가 멀리 뻗어 있다고 본 가정 자체는 합리적이었어요. 다만 성간먼지가 먼 별빛을 가린다는 사실을 몰라, 태양 주변만 유독 별이 많아 보였던 거예요."
천문,1-5) 은하의 세계,B. 은하의 다양한 모습과 특성,1,하,인라인,은하 중심에서 관측되는 매우 밝은 빛을 설명한 내용입니다. 빈칸에 들어갈 말을 고르세요.,2,3,불규칙 은하/활동 은하/막대나선 은하,백색왜성/중성자별/거대 블랙홀,,,,,"어떤 은하는 중심의 좁은 영역에서 은하 전체의 별빛을 합친 것보다 밝은 빛을 쏟아 낸다. 이러한 은하를 [1](이)라고 한다. 그 중심에는 태양 질량의 수백만 배에서 수십억 배에 이르는 [2]이(가) 있고, 빨려 들어가는 가스의 중력 에너지가 열과 빛으로 바뀐다.",은하 중심의 좁은 영역에서 별빛 전체보다 밝은 빛이 쏟아지는 은하를 활동 은하라고 해요. 그 한가운데에는 태양 질량의 수백만 배에서 수십억 배에 이르는 거대 블랙홀이 있어요. 블랙홀로 빨려 드는 가스의 중력 에너지가 열과 빛으로 바뀌면서 그렇게 밝게 빛나는 거예요.
,,,2,하,OX,두 은하가 충돌하면 별들이 빽빽하게 모여 있어 별과 별이 정면으로 부딪히는 일이 흔하게 일어난다.,X,,O,X,,,,,-,"두 은하가 만나도 별과 별이 정면으로 부딪히는 일은 거의 없어요. 별 사이의 거리가 별의 크기보다 까마득히 멀기 때문이에요. 대신 별들의 궤도가 뒤섞이고, 가스가 풍부하면 압축된 가스에서 새 별이 한꺼번에 태어나기도 해요."
,,,3,중,사지선다 (단수),타원 은하의 별들은 회전축을 따라 나란히 돌지 않고 무작위에 가까운 방향으로 움직입니다. 이러한 운동이 시사하는 것은 무엇인가요?,4,,중심의 거대 블랙홀이 지금도 활발하게 물질을 삼키고 있다.,밀도파가 원반을 따라 규칙적으로 지나가고 있다.,가스가 풍부해 새 별이 지금도 왕성하게 태어나고 있다.,과거에 다른 은하와 격렬하게 합쳐진 적이 있다.,,,-,타원 은하의 별들은 회전축을 따라 나란히 도는 대신 속도 분산이 우세한 운동을 해요. 이렇게 뒤죽박죽인 별의 운동은 과거의 격렬한 은하 합병을 시사해요. 큰 타원 은하가 여러 은하가 모이기 쉬운 은하단 한가운데에 자리 잡고 있는 것도 같은 이야기를 들려준답니다.
,,,4,중-상,순서배열,다음 문장은 은하 연구가 진행되어 온 과정을 나타냅니다. 사건이 일어난 순서대로 문장을 배열하세요.,나-라-다-가,,2022년 사건 지평선 망원경이 우리은하 중심을 전파 영상에 담았다.,1926년 허블이 은하를 형태에 따라 나누는 분류 체계를 발표했다.,2020년 우리은하 중심부의 별 운동을 추적한 연구팀이 노벨 물리학상을 받았다.,1936년 허블이 저서 '성운의 세계'에서 은하 분류 도표를 다듬어 그렸다.,,,-,"에드윈 허블은 1926년에 은하 분류 체계를 발표하고 1936년 저서 '성운의 세계'에서 소리굽쇠 모양 도표로 다듬었어요. 2020년에는 우리은하 중심부의 별 운동을 30년 가까이 추적한 라인하르트 겐첼과 앤드리아 게즈 연구팀이 노벨 물리학상을 받았어요. 그 자리에 태양 질량의 약 400만 배에 이르는 천체가 있다는 사실이 확인되었고, 2022년에는 사건 지평선 망원경이 밝은 고리와 어두운 영역을 전파 영상에 담아냈답니다."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,암흑 물질 헤일로,,,,,,,,은하의 모양은 그 은하가 어떤 가스로 시작했고 어떤 이웃과 만났는지가 누적된 기록이다. 그 모든 일이 벌어진 무대는 별빛으로는 보이지 않는 거대한 __ __ ___(이)였다. 그 크기와 모양은 은하가 어떤 모습이 될지에 처음부터 큰 영향을 주었다.,"은하의 모양은 분류표의 칸이 아니라 그 은하가 살아온 기록이에요. 어떤 가스로 시작했고 어떤 이웃과 만났는지가 쌓여 지금의 모습이 되었죠. 그 모든 일이 벌어진 무대가 바로 별빛으로는 보이지 않는 암흑 물질 헤일로였고, 그 크기와 모양이 은하의 모습을 처음부터 크게 좌우했어요."
,,,6,중,사지선다 (복수),허블 분류 도표에 대한 설명으로 알맞은 것을 모두 고르세요.,1,2,도표의 오른쪽은 두 갈래로 갈라지고 한 갈래에 막대나선 은하가 놓인다.,어느 갈래에도 들지 않는 은하는 불규칙 은하로 따로 묶인다.,도표의 왼쪽 끝에는 나선팔이 뚜렷한 은하가 늘어선다.,우리은하는 막대가 없는 나선 은하로 분류된다.,,,-,"에드윈 허블이 그린 분류 도표는 소리굽쇠처럼 생겼어요. 왼쪽에는 타원 은하가 늘어서고, 오른쪽으로 가면서 막대가 없는 나선 은하와 막대나선 은하 두 갈래로 갈라져요. 어디에도 들지 않는 은하는 불규칙 은하로 따로 묶였고, 우리은하는 막대를 품은 막대나선 은하로 분류된답니다."
