분과,중단원,아티클,문항 번호,난이도,퀴즈 유형,문제,정답 1,정답 2,보기 1,보기 2,보기 3,보기 4,보기 5,보기 6,예문,정답해설
,,,7,중-상,순서배열,다음 문장은 모닥불 앞이 따뜻하게 느껴지는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,가-라-나-다,,나무 속의 탄소와 수소가 공기 중의 산소 분자와 만난다,결합하고 남은 에너지가 빛과 열의 형태로 빠져나온다,모닥불 앞에 있는 사람이 따뜻함을 느낀다,탄소와 수소가 산소와 결합해 더 안정한 분자가 생성된다,,,-,산소 분자가 나무 속의 탄소나 수소와 결합하면 더 안정한 분자가 생성돼요. 이때 남은 에너지가 빛과 열로 빠져나오죠. 모닥불 앞이 따뜻한 것은 바로 이 에너지 덕분이에요.
화학,3-3) 원자의 결합 — 분자의 탄생,B. 결합 법칙,1,하,인라인,다음은 원자들이 결합하는 과정을 설명한 것입니다. 빈칸에 알맞은 말을 고르세요.,2,3,안쪽 껍질 전자/원자가 전자/원자핵 속 양성자,이온 결합/금속 결합/공유 결합,,,,,원자에서 다른 원자와의 결합에 주로 관여하는 것은 가장 바깥쪽 전자 껍질에 자리한 [1]이다. 두 원자가 이 전자를 서로 내어놓아 함께 쓰면서 더 안정해지는 결합을 [2](이)라고 한다.,"가장 바깥쪽 전자 껍질에 있는 원자가 전자만 다른 원자와의 결합에 관여해요. 안쪽 껍질의 전자들은 핵과 단단히 묶여 있어 거의 나서지 않지요. 두 원자가 이 전자를 함께 나누어 쓰며 안정해지는 결합이 공유 결합인데, 1919년 어빙 랭뮤어가 붙인 이름이에요."
,,,2,하,OX,소금이 물에 잘 녹고 금속이 전기를 잘 흐르게 하는 것은 물질을 이루는 결합의 종류와 관계가 없다.,X,,O,X,,,,,-,"물질의 성격은 어떤 결합으로 이루어졌는가에 따라 크게 달라져요. 소금은 이온 결합으로, 금속은 금속 결합으로 이루어져 있어서 물에 녹는 정도나 전기가 흐르는 성질이 서로 다르답니다."
,,,3,중,사지선다 (단수),루이스 구조로 원자와 분자를 나타내는 방법으로 알맞은 것은 무엇인가요?,4,,원자핵 속 양성자의 수만큼 원소 기호 주위에 점을 그린다,전자 껍질의 개수만큼 원소 기호 주위에 점을 그린다,두 원자가 주고받은 전하의 크기를 원소 기호 옆에 적는다,두 원자가 공유하는 전자쌍 1개를 짧은 막대 1개로 나타낸다,,,-,"루이스 구조에서는 원소 기호 주위에 원자가 전자 수만큼 점을 그려요. 산소는 6개, 수소는 1개를 그리지요. 두 원자가 공유하는 전자쌍은 점 2개나 짧은 막대 1개로 표시한답니다."
,,,4,중-상,순서배열,다음 문장은 나트륨과 염소가 결합하는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,나-라-가-다,,"전자를 잃은 나트륨은 +1의 전하를, 전자를 얻은 염소는 -1의 전하를 띤다","나트륨 원자는 가장 바깥 껍질에 전자 1개를, 염소 원자는 7개를 가지고 있다",반대 전하를 띤 두 이온이 서로 끌어당겨 염화 나트륨 결정을 이룬다,나트륨이 내놓은 전자 1개를 염소가 받아 바깥 껍질에 전자 8개를 채운다,,,-,"나트륨은 전자 1개를 내놓고, 염소는 그 전자를 받아 바깥 껍질을 8개로 채워요. 전자가 옮겨 간 뒤에야 +1과 -1의 전하가 생기고, 반대 전하를 띠어야 서로 끌어당길 수 있지요. 이렇게 생성된 결합이 이온 결합이고, 소금이 대표적인 예예요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,옥텟 규칙,,,,,,,,"수소와 헬륨, 전이 금속을 제외한 자연의 많은 원자는 가장 바깥쪽 전자 껍질에 전자 8개를 채운 상태에서 가장 안정해진다. 8을 뜻하는 라틴어 octo에서 이름을 따온 이 규칙을 __ __(이)라고 한다.",옥텟 규칙이에요. 자연의 화학 결합 대부분은 가장 바깥 껍질의 전자를 8개 채우려는 데에서 비롯돼요. 다만 전이 금속처럼 이 규칙이 잘 들어맞지 않는 경우도 있답니다.
,,,6,중,사지선다 (복수),분자 속 원자들이 전자를 공유하는 방식에 대한 설명으로 옳은 것을 모두 고르세요.,1,3,물 분자에서 산소는 양쪽 수소와 각각 1쌍의 전자를 공유한다,이산화 탄소에서 탄소와 산소는 3쌍의 전자를 공유해 결합한다,물 분자의 수소 원자 1개는 전자 2개를 갖춰 듀엣을 이룬다,질소 분자는 공유하는 전자쌍이 1쌍뿐이라 쉽게 분리된다,,,-,"물 분자에서 산소는 수소 두 개와 각각 1쌍씩 전자를 공유해 8개를 채우고, 수소는 전자 2개를 갖춘 듀엣이 돼요. 이산화 탄소는 2쌍을 공유하는 이중 결합, 질소 분자는 3쌍을 공유하는 삼중결합이랍니다. 질소 분자가 쉽게 분리되지 않는 것은 그 3쌍이 만드는 강한 결합 덕분이에요."
,,,7,중-상,순서배열,다음 문장은 원자가라는 개념이 자리 잡는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,다-가-라-나,,원소마다 일정하게 유지되는 결합 수에 원자가라는 이름이 붙는다,결합 수를 정하는 근본 원인은 원자 내부의 전자 배치에서 밝혀진다,같은 원소의 원자가 언제나 일정한 수의 결합을 이룬다는 사실이 발견된다,원자가를 알면 두 원소가 몇 대 몇의 비율로 결합하는지 예측할 수 있다,,,-,1852년 에드워드 프랭클랜드는 같은 원소의 원자가 언제나 일정한 수의 결합을 이룬다는 패턴을 발견했어요. 이 패턴이 원자가라는 이름으로 정착하면서 화학자들은 원자들이 몇 대 몇의 비율로 만나는지 예측할 수 있게 되었지요. 그 숫자가 왜 정해져 있는지는 60여 년 뒤 원자 내부의 전자에서 답을 찾았답니다.
화학,3-3) 원자의 결합 — 분자의 탄생,C. 결합의 극성,1,하,인라인,다음은 두 원자가 공유 전자쌍을 어떻게 나누는지 설명한 것입니다. 빈칸에 알맞은 말을 고르세요.,1,3,동등하게/한쪽으로/불규칙하게,무극성 공유/이온/극성 공유,,,,,두 원자의 전기음성도가 거의 같으면 공유 전자쌍은 양쪽으로 [1] 나뉜다. 한쪽의 전기음성도가 더 크면 전자쌍이 그쪽으로 치우쳐 [2] 결합이 된다.,"전기음성도가 비슷한 두 원자는 전자쌍을 공평하게 나눠 가져요. 한쪽이 더 세게 끌어당기면 전자쌍이 치우쳐 극성 공유 결합이 되죠. 화학 결합은 이 두 양극단 사이에 놓인 스펙트럼과 같아서, 대부분의 결합이 그 중간에 자리한답니다."
,,,2,하,OX,물이 얼면 물 분자들이 빈틈없이 촘촘하게 배열되기 때문에 얼음은 물보다 무겁다.,X,,O,X,,,,,-,물이 얼면 물 분자가 수소 결합을 이루며 빈 공간이 많은 육각형 결정 구조로 배열돼요. 그래서 부피가 늘어나고 얼음은 물보다 가벼워지죠. 겨울철 강이 얼어도 얼음이 물 위에 뜨는 덕분에 물속 생물이 살아남을 수 있어요.
,,,3,중,사지선다 (단수),이산화 탄소는 탄소와 산소 사이의 결합이 분명히 극성입니다. 그런데도 분자 전체는 비극성인 이유가 무엇인가요?,4,,탄소와 산소의 전기음성도가 같아 전자쌍이 치우치지 않기 때문,탄소가 가진 비공유 전자쌍이 산소 원자를 한쪽으로 모으기 때문,산소 원자가 둘이어서 양쪽의 부분 전하가 서로 더해지기 때문,분자의 모양이 선형이어서 양쪽의 끌어당김이 서로 상쇄되기 때문,,,-,결합 하나하나가 극성이어도 분자 전체가 극성이 되는 것은 아니에요. 이산화 탄소는 선형이라 양쪽 산소가 끌어당기는 방향이 정반대여서 서로 지워지죠. 반면 물은 약 104.5도로 꺾인 V자 모양이라 결합의 극성이 그대로 남는답니다.
,,,4,중-상,순서배열,다음 문장은 소금이 물에 녹는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,나-라-가-다,,소금 결정이 물에 닿으면 나트륨 이온이 물 분자의 산소 쪽으로 끌려간다,물 분자에서 공유 전자쌍이 전기음성도가 큰 산소 쪽으로 치우친다,물 분자에 둘러싸인 이온이 결정에서 떨어져 나와 물에 녹아 들어간다,"물 분자의 산소 쪽은 부분적인 음전하를, 수소 쪽은 부분적인 양전하를 띤다",,,-,"물 분자는 산소 쪽이 음전하를, 수소 쪽이 양전하를 띠어요. 이 치우친 전하가 나트륨 이온은 산소 쪽으로, 염화 이온은 수소 쪽으로 끌어당기죠. 자성이 아니라 전기적인 인력이며, 물에 미네랄이 녹아 있는 것도 모두 극성 덕분이에요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,쌍극자 모멘트,,,,,,,,"분자의 극성이 얼마나 큰지는 디바이(D)라는 단위로 나타낸다. 물은 약 1.85디바이, 암모니아는 약 1.47디바이이고, 비극성 분자는 0디바이이다. 이처럼 분자의 극성을 정량적으로 나타낸 값을 ___ ___(이)라고 한다.",쌍극자 모멘트예요. 단위인 디바이(D)는 분자가 외부 전기장 안에서 정렬하는 모습으로 분자의 성질을 추론하는 방법을 개척한 미국의 물리화학자 피터 디바이의 이름에서 왔어요. 결합의 극성이 서로 상쇄되는 이산화 탄소와 메테인은 0디바이랍니다.
,,,6,중,사지선다 (복수),수소 결합에 대한 설명으로 옳은 것을 모두 고르세요.,2,3,단순한 정전기적 인력만으로 설명되며 공유 결합의 성격은 전혀 없다,결합 하나하나의 세기는 공유 결합에 비해 훨씬 약한 편이다,"효소가 기질을, DNA의 두 가닥이 서로를 알아보는 일에도 관여한다",원자 사이에서 전자쌍을 나누어 가지며 생체 분자의 골격을 이룬다,,,-,"수소 결합 하나는 공유 결합보다 훨씬 약하지만, 여럿이 모이면 강해져요. 단순한 정전기적 인력만은 아니고 일부 공유 결합적 성격도 지닌 것으로 알려져 있죠. 생체 분자의 골격은 공유 결합이 맡고, 그 골격이 다른 분자를 알아보는 정밀한 만남은 수소 결합 같은 약한 결합들이 성사시킨답니다."
,,,7,중-상,순서배열,다음 문장은 물의 끓는점이 높은 이유를 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,다-라-가-나,,많은 물 분자가 여러 개의 수소 결합으로 서로 연결된 구조를 이룬다,수소 결합을 끊는 데 많은 에너지가 들어 물은 100도까지 가열해야 끓는다,한 물 분자의 부분적인 음전하가 다른 물 분자의 부분적인 양전하를 끌어당긴다,가까워진 두 물 분자 사이에 수소 결합이 하나 생긴다,,,-,"물 분자의 부분 전하끼리 끌어당기면서 수소 결합이 생겨요. 많은 물 분자가 이렇게 연결되어 있어서 그 연결을 끊으려면 많은 에너지가 필요하죠. 물의 높은 끓는점도, 열을 흡수해도 천천히 데워지는 큰 비열도 모두 여기서 나온답니다."
화학,3-3) 원자의 결합 — 분자의 탄생,D. 결합 구조,1,하,인라인,분자의 입체 모양이 어떻게 정해지는지 설명한 글입니다. 빈칸에 들어갈 알맞은 말을 고르세요.,2,1,루이스 구조/VSEPR 이론/혼성 오비탈,일직선으로/직각으로/정사면체 꼴로,,,,,"중심 원자 주위의 전자쌍들은 서로 밀어내며 가능한 한 멀리 떨어진 자리에 놓인다. 이 원리로 분자의 입체 모양을 예측하는 모형을 [1](이)라고 한다. 중심 원자 주위의 전자쌍이 모두 결합에 참여하고 그 결합이 2개뿐이라면, 두 결합은 [2] 배열된다.","VSEPR 이론은 원자가껍질 전자쌍 반발 이론을 줄여 부르는 이름이에요. 중심 원자 주위의 전자쌍이 서로 밀어내 가장 멀리 떨어지려 하기 때문에, 결합이 2개뿐이면 두 결합은 180도로 벌어진 일직선 배열이 돼요. 이산화 탄소가 바로 그런 모양이에요."
,,,2,하,OX,"에밀 피셔는 효소와 기질의 관계를 자물쇠와 열쇠에 비유했으며, 실제 효소는 기질과 만나도 모양이 전혀 변하지 않는다.",X,,O,X,,,,,-,에밀 피셔가 효소와 기질의 관계를 자물쇠와 열쇠에 비유한 것은 맞아요. 다만 실제 효소는 기질과 만나면 모양을 조금 바꾼다고 알려져 있어요. 분자의 3차원 모양이 기능을 결정한다는 원칙은 오늘날 약물 설계의 바탕이 되었어요.
,,,3,중,사지선다 (단수),"메테인, 암모니아, 물은 모두 중심 원자 주위에 전자쌍이 4개씩 있습니다. 그런데도 세 분자의 결합각이 서로 다른 까닭은 무엇인가요?",4,,중심 원자의 질량이 클수록 전자쌍을 강하게 끌어당기기 때문이다,중심 원자에 결합한 수소 원자가 많을수록 결합각이 좁아지기 때문이다,중심 원자와 수소 사이의 결합 길이가 서로 다르기 때문이다,비공유 전자쌍이 공유 전자쌍보다 더 넓은 공간을 차지하기 때문이다,,,-,"세 분자 모두 중심 원자 주위의 전자쌍은 4개예요. 그런데 비공유 전자쌍은 공유 전자쌍보다 넓은 공간을 차지해서 결합을 안쪽으로 밀어내죠. 그래서 비공유 전자쌍이 없는 메테인은 109.5도, 1개인 암모니아는 약 107도, 2개인 물은 104.5도로 결합각이 점점 좁아져요."
,,,4,중-상,순서배열,다음 문장은 메테인에서 탄소가 결합을 이루는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,다-라-나-가,,메테인의 탄소와 수소 사이 결합 4개는 결합각과 결합 길이가 서로 같다,sp³ 오비탈에 있는 전자들이 수소 원자와 상호작용하여 결합을 형성한다,탄소의 2s 오비탈 1개와 2p 오비탈 3개가 서로 섞인다,에너지와 모양이 같은 sp³ 오비탈 4개가 생성된다,,,-,탄소의 2s 오비탈 1개와 2p 오비탈 3개가 섞이면 에너지와 모양이 같은 sp³ 오비탈 4개가 생겨요. 같은 오비탈에서 출발한 결합이라 결합각 109.5도와 결합 길이가 모두 같아지죠. 라이너스 폴링은 이 새로운 오비탈에 혼성 오비탈이라는 이름을 붙였어요.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,카이랄성,,,,,,,,우리 몸은 같은 원자들로 이루어진 두 분자도 서로 다른 것으로 구분한다. 거울에 비친 두 형태가 서로 겹쳐지지 않는 이러한 성질을 ____(이)라고 한다.,"카이랄성은 거울상인 두 형태가 서로 겹쳐지지 않는 성질이에요. 우리 몸은 이 둘을 다른 분자로 구분해서, 아미노산은 글라이신을 빼면 모두 L형이고 DNA의 당은 모두 D형이에요. 생명이 왜 한쪽으로 치우쳤는지는 아직 풀리지 않은 수수께끼예요."
,,,6,중,사지선다 (복수),다음은 여러 분자에서 생성되는 혼성 오비탈을 설명한 것입니다. 옳은 것을 모두 고르세요.,2,4,아세틸렌에서는 s 오비탈 1개와 p 오비탈 3개가 섞여 오비탈 4개가 생성된다,에틸렌에서는 s 오비탈 1개와 p 오비탈 2개가 섞여 오비탈 3개가 생성된다,이산화 탄소의 혼성 오비탈 2개는 정사면체의 꼭짓점 방향으로 놓인다,벤젠의 혼성 오비탈 3개는 평면 위에서 120도 간격을 이룬다,,,-,에틸렌과 벤젠에서는 s 오비탈 1개와 p 오비탈 2개가 섞여 평면 위 120도 간격의 오비탈 3개가 생겨요. 이산화 탄소와 아세틸렌에서는 s 오비탈 1개와 p 오비탈 1개만 섞여 일직선상의 오비탈 2개가 생기죠. 섞이는 오비탈의 개수가 분자의 모양을 갈라놓는 거예요.
,,,7,중-상,순서배열,다음 문장은 탄소가 정사면체로 결합한다는 설명이 자리 잡은 과정을 나타냅니다. 설명의 흐름에 맞게 배열하세요.,나-라-가-다,,판트호프와 르 벨이 탄소가 정사면체로 결합한다는 결론에 이른다,같은 원자들로 이루어진 분자가 두 가지 광학 이성질체로 나뉘는 현상이 알려진다,폴링이 양자 역학으로 탄소의 정사면체 결합을 설명한다,탄소가 평면으로 결합한다고 가정하면 광학 이성질체가 생길 수 없다,,,-,"같은 원자들로 이루어진 분자가 두 가지 광학 이성질체로 나뉜다는 사실이 먼저 알려졌어요. 탄소가 평면으로 결합한다면 그런 두 형태가 생길 수 없으니, 야코뷔스 헨리퀴스 판트호프와 조셉 아킬레 르 벨은 1874년에 탄소가 정사면체로 결합한다는 결론에 이르렀죠. 라이너스 폴링이 이를 양자 역학으로 설명한 것은 약 60년 뒤인 1931년이에요."
화학,3-4) 물질의 상태와 분류,A. 물질의 분류,1,하,인라인,화학자들은 섞인 정도에 따라 혼합물을 두 갈래로 나눕니다. 빈칸에 들어갈 알맞은 말을 고르세요.,2,1,순물질/균일 혼합물/불균일 혼합물,용액/화합물/홑원소 물질,,,,,"소금물은 어느 부분을 떠내어도 성분이 같은 비율로 섞여 있다. 이러한 혼합물을 [1](이)라고 하며, 친숙한 말로는 [2](이)라고도 부른다.",어느 부분을 떠내어도 성분이 같은 비율로 섞여 있으면 균일 혼합물이에요. 화학에서는 이런 혼합물을 용액이라고도 불러요. 눈에 보이지 않을 만큼 고르게 섞여 있다는 점이 핵심이에요.
,,,2,하,OX,앙투안 라부아지에는 산소에 이름을 붙이고 연소의 본질을 밝힘으로써 당시 유럽 화학을 지배하던 플로지스톤설을 뒷받침했다.,X,,O,X,,,,,-,앙투안 라부아지에가 한 일은 플로지스톤설을 뒷받침한 것이 아니라 무너뜨린 것이에요. 플로지스톤설은 물질이 탈 때 그 안에 들어 있던 성분이 빠져나간다고 본 옛 연소 이론이에요. 산소에 이름을 붙이고 연소의 본질을 밝히면서 이 이론은 설 자리를 잃었어요.
,,,3,중,사지선다 (단수),화학자들이 순물질과 혼합물을 구분할 때 기준으로 삼는 것은 무엇인가요?,3,,자연 상태에서 정제 없이 그대로 발견되는지 여부,두 가지 이상의 원소로 이루어져 있는지 여부,끓이거나 거르는 물리적 방법으로 성분이 나뉘는지 여부,눈으로 보았을 때 색과 결이 고르게 보이는지 여부,,,-,혼합물은 화학 반응 없이 끓이거나 거르거나 식히는 것만으로 성분이 갈라져요. 소금물을 끓이면 물이 증발하고 소금만 남는 것이 그 예예요. 반면 순물질은 이런 물리적 방법으로는 더 이상 나뉘지 않아요.
,,,4,중-상,순서배열,다음 문장은 물질의 분류 체계가 원자설로 이어진 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,프루스트가 같은 화합물의 성분비는 언제나 일정하다는 사실을 밝혔다.,라부아지에가 더 이상 쪼갤 수 없는 물질을 원소라고 정의했다.,돌턴이 일정한 성분비를 근거로 원자설을 제시했다.,라부아지에가 두 가지 이상의 원소가 결합한 물질을 화합물로 묶었다.,,,-,"앙투안 라부아지에가 원소를 먼저 정의했기에 화합물이라는 범주도 분명해졌어요. 그 범주가 있어야 '같은 화합물'을 말할 수 있고, 조제프 프루스트의 일정 성분비 법칙도 성립해요. 존 돌턴은 이 법칙을 토대로 1803년 원자설을 내놓았어요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,홑원소 물질,,,,,,,,금은 어떤 화학 반응을 거쳐도 다른 원소로 바뀌지 않는다. 다이아몬드와 흑연도 탄소 원자만으로 이루어져 있다. 이처럼 한 가지 원소로만 이루어진 순물질을 ___ __(이)라고 한다.,순물질은 홑원소 물질과 화합물 두 종류로 나뉘어요. 금처럼 한 가지 원소로만 이루어진 것이 홑원소 물질이에요. 물이나 소금처럼 두 가지 이상의 원소가 결합한 것은 화합물이라고 불러요.
,,,6,중,사지선다 (복수),다음 중 불균일 혼합물에 해당하는 것을 모두 고르세요.,2,4,공기,우유,설탕물,진흙,,,-,우유와 진흙은 부분에 따라 성분의 비율이 달라 불균일 혼합물이에요. 콘크리트나 과육이 섞인 오렌지주스도 같은 무리예요. 공기와 설탕물은 어느 부분을 떠내어도 성분비가 같은 균일 혼합물이에요.
,,,7,중-상,순서배열,다음 문장은 마시는 물 한 잔을 성분 원소까지 나누어 가는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,실험실에서 불순물을 제거하면 물 분자만 존재하는 정제수를 얻는다.,물 분자가 수소 기체와 산소 기체로 나뉘어 나온다.,마시는 물 한 잔에는 물 분자와 함께 칼슘 이온과 염화 이온이 섞여 있다.,한 가지 물질만 남은 정제수가 특정한 화학 반응을 거친다.,,,-,마시는 물에는 물 분자 말고도 여러 이온이 섞여 있어 혼합물이에요. 불순물을 제거해 물 분자만 남기면 순물질인 정제수가 돼요. 순물질은 화학 반응을 거쳐야 수소와 산소 같은 성분 원소로 나뉜답니다.
화학,3-4) 물질의 상태와 분류,B. 물질의 상태,1,하,인라인,분자의 움직임과 분자 사이의 인력이 물질의 상태를 정합니다. 빈칸에 들어갈 알맞은 말을 고르세요.,2,1,퍼텐셜 에너지/운동 에너지/결합 에너지,고체/액체/기체,,,,,"온도가 높을수록 분자들의 평균 [1]이(가) 커진다. 분자 사이의 인력이 이 에너지보다 우세하면 분자들은 제자리에 묶여 움직이지 못하는데, 이러한 상태를 [2](이)라고 한다.","온도는 분자들의 평균 운동 에너지와 관련이 있어요. 분자 사이의 인력이 그 움직임을 압도하면 분자들이 제자리에 묶여 고체가 돼요. 운동 에너지가 인력을 살짝 앞지르면 액체, 완전히 이기면 기체가 된답니다."
,,,2,하,OX,비극성 분자끼리 서로를 끌어당기는 힘은 수소 결합이다.,X,,O,X,,,,,-,비극성 분자 사이에는 약한 분산력이 작용해요. 수소 결합이나 쌍극자·쌍극자 힘은 극성 분자끼리 작용하는 인력이랍니다. 분자에 극성이 있는지에 따라 서로를 끌어당기는 방식이 달라져요.
,,,3,중,사지선다 (단수),"온도를 일정하게 유지한 채, 밀폐된 용기에 든 기체의 부피를 절반으로 줄였습니다. 이때 기체에 나타나는 변화로 옳은 것은 무엇인가요?",3,,기체의 압력이 약 절반으로 줄어든다,기체의 압력과 절대 온도가 함께 절반으로 줄어든다,기체의 압력이 약 2배로 커진다,기체의 압력은 그대로이고 절대 온도가 약 2배로 커진다,,,-,온도가 일정할 때 기체의 압력과 부피는 반비례해요. 그래서 부피가 절반이 되면 압력은 약 2배가 되죠. 좁아진 공간에서 분자들이 용기 벽에 더 자주 부딪치기 때문이에요.
,,,4,중-상,순서배열,다음 문장은 물질이 플라스마 상태가 되는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,라-가-다-나,,분자가 더 작은 단위인 원자로 갈라진다.,고체·액체·기체와 구분되는 제4의 상태가 된다.,원자가 전자와 이온으로 갈라진다.,물질의 온도가 아주 높은 수준까지 올라간다.,,,-,"아주 높은 온도에서 분자는 원자로 갈라지고, 원자는 전자와 이온으로 나뉘어요. 이렇게 갈라진 제4의 상태를 플라스마라고 해요. 태양을 비롯한 우리은하의 별들처럼 우주에 보이는 대부분의 물질이 플라스마 상태랍니다."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,잠열,,,,,,,,얼음이 녹는 동안에는 열을 계속 공급해도 온도가 오르지 않는다. 공급된 에너지가 온도를 높이는 대신 결정 구조를 무너뜨리는 데 쓰이기 때문이다. 이처럼 물질의 상태를 바꾸는 데 쓰이는 에너지를 __(이)라고 한다.,잠열은 온도를 바꾸지 않고 물질의 상태만 바꾸는 데 쓰이는 에너지예요. 그래서 얼음이 녹는 동안에는 열을 계속 넣어도 온도가 0도에 머물러요. 물의 잠열이 큰 편이라 지구의 기후가 안정되는 데 큰 도움이 된답니다.
,,,6,중,사지선다 (복수),물의 상평형 그림에서 알 수 있는 내용으로 옳은 것을 모두 고르세요.,2,4,압력이 낮아질수록 물은 더 높은 온도에서 끓는다.,"삼중점에서 얼음과 물, 수증기가 동시에 공존한다.",온도가 높아질수록 물의 삼중점 압력도 함께 높아진다.,삼중점보다 낮은 압력에서 얼음이 곧바로 수증기로 변한다.,,,-,"삼중점은 고체와 액체, 기체가 함께 공존하는 한 점이에요. 물의 삼중점은 0.01도, 611.657파스칼로 정해진 값이라 온도에 따라 달라지지 않아요. 또 압력이 낮아질수록 물은 더 낮은 온도에서 끓는답니다."
,,,7,중-상,순서배열,다음 문장은 초임계 이산화 탄소가 활용되기까지의 과정을 설명한 것입니다. 설명의 흐름에 맞게 배열하세요.,나-라-가-다,,액체도 기체도 아닌 초임계 유체 상태가 된다.,액체와 기체가 함께 든 용기의 온도와 압력을 계속 높인다.,초임계 이산화 탄소가 커피에서 카페인을 추출하는 데 쓰인다.,액체와 기체의 경계가 사라지는 임계점에 도달한다.,,,-,온도와 압력을 계속 높이면 액체와 기체의 경계가 사라지는 임계점에 이르게 돼요. 그 너머의 물질은 액체도 기체도 아닌 초임계 유체가 되죠. 초임계 이산화 탄소는 카페인 추출이나 반도체 부품 세척에 널리 쓰이고 있어요.
물리,3-5) 물질의 집합,응집 물질 물리,1,하,인라인,다음은 탄소로 이루어진 물질들에 대한 설명입니다. 빈칸에 알맞은 말을 고르세요.,2,1,도체/절연체/반도체,배열/질량/원자 번호,,,,,탄소 원자가 층층이 쌓인 흑연은 층을 따라 전기가 잘 통한다. 반면 같은 탄소 원자가 정사면체 구조로 빽빽하게 결합한 다이아몬드는 자연에서 손꼽히게 단단한 [1](이)다. 원자의 종류가 같아도 [2]이(가) 달라지면 물질의 성질은 전혀 달라진다.,"같은 탄소라도 층층이 쌓이면 흑연, 정사면체로 결합하면 다이아몬드가 돼요. 흑연은 층을 따라 전기가 잘 통하지만 다이아몬드는 전기가 거의 통하지 않는 절연체예요. 한 층짜리 배열인 그래핀은 또 강철보다 강하면서 전기도 잘 전달하죠."
,,,2,하,OX,"원자 하나의 성질을 모두 알면, 그 원자들이 모였을 때 나타나는 초전도성도 예측할 수 있다.",X,,O,X,,,,,-,금속의 전도성이나 초전도성은 원자 하나에는 없던 성질이에요. 원자들이 함께 모여 집단으로 움직일 때 비로소 나타나죠. 그래서 원자 하나의 성질 목록만으로는 이런 집단적 성질을 알 수 없어요.
,,,3,중,사지선다 (단수),순수한 규소에 인이나 붕소 같은 불순물을 아주 조금 섞는 까닭으로 가장 알맞은 것은 무엇인가요?,4,,규소 원자를 다른 종류의 원자로 모두 바꾸기 위해서,규소의 띠 간격을 절연체 수준으로 넓히기 위해서,규소를 냉각해 초전도 상태로 만들기 위해서,규소의 전도성을 필요에 맞게 조절하기 위해서,,,-,순수한 규소는 띠 간격이 약 1.1전자볼트라 전기를 잘 전달하지 못해요. 여기에 인이나 붕소를 아주 조금 섞으면 전도성이 크게 달라지죠. 이 정교한 조절 가능성에서 트랜지스터가 탄생했어요.
,,,4,중-상,순서배열,다음 문장은 원자들이 모였을 때 물질의 전기적 성질이 정해지는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,에너지 준위들이 모여 거의 연속적인 에너지띠를 이룬다,수많은 원자가 서로 가까운 거리로 모여든다,가전자 띠와 전도띠 사이의 띠 간격이 전기적 성질을 좌우한다,각 원자의 에너지 준위들이 서로 영향을 주고받는다,,,-,"원자가 하나일 때는 에너지 준위가 띄엄띄엄 떨어져 있어요. 원자들이 가까워지면 준위끼리 영향을 주고받아 거의 연속적인 에너지띠가 생기죠. 이때 만들어진 띠 간격이 좁거나 겹치면 구리처럼 전기가 잘 흐르고, 다이아몬드처럼 약 5.5전자볼트로 넓으면 절연체가 돼요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,상전이,,,,,,,,"물이 얼음이 되거나 금속이 초전도 상태로 들어설 때는 수많은 원자와 전자가 집단적으로 새로운 질서를 만들어 낸다. 각각의 원자는 그대로인 것처럼 보이지만, 집합이 다른 방식으로 정렬되는 순간 물질 전체의 성질은 달라진다. 이러한 변화를 ___(이)라고 한다.","물이 얼음이 되는 것도, 쇳덩이가 자석이 되는 것도, 금속이 초전도 상태가 되는 것도 모두 상전이예요. 원자 하나하나는 그대로인데 집합의 정렬 방식이 바뀌면서 물질 전체의 성질이 달라지죠. 원자들의 집단적 거동이 가장 극적으로 드러나는 순간이에요."
