분과,중단원,아티클,문항 번호,난이도,퀴즈 유형,문제,정답 1,정답 2,보기 1,보기 2,보기 3,보기 4,보기 5,보기 6,예문,정답해설
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,창발성,,,,,,,,"인지질도 막단백질도 그 자체로는 살아 있지 않다. 그런데 이 분자들이 특정한 방식으로 모여 안과 밖을 나누고 물질의 출입을 조절하면, 부분에는 없던 성질이 전체에서 나타난다. 이를 ___(이)라고 한다.","인지질도 막단백질도 그 자체로는 살아 있지 않아요. 그런데 이들이 모여 경계를 만들고 물질의 출입을 조절하면, 부분에는 없던 성질이 전체에서 나타나요. 이렇게 부분의 합을 넘어서는 성질이 나타나는 것을 창발성이라고 불러요."
,,,6,중,사지선다 (복수),세포막에 박힌 막단백질이 맡는 일로 알맞은 것을 모두 고르세요.,2,4,인지질 분자를 분해해 막의 두께를 얇게 줄인다,외부에서 온 신호를 인식하는 수용체로 작동한다,물과 닿는 면적을 넓혀 막이 펴진 상태를 유지한다,에너지를 써서 물질을 한쪽 방향으로 밀어낸다,,,-,"막단백질은 특정 물질이 드나드는 통로를 만들고, 외부 신호를 인식하는 수용체로도 작동해요. 에너지를 써서 물질을 한쪽 방향으로 밀어내는 펌프 역할을 하기도 하죠. 덕분에 세포막은 단순한 벽이 아니라 끊임없이 선별하고 소통하는 능동적인 경계가 돼요."
,,,7,중-상,순서배열,다음 문장은 물속에서 인지질이 스스로 질서 있게 배열되는 현상을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,가-다-나-라,,물속에서 인지질의 소수성 꼬리들이 이중층 안쪽으로 모인다.,꼬리를 감싸던 물 분자들이 더 다양한 방식으로 움직일 수 있게 된다.,소수성 꼬리가 물과 맞닿는 면적이 줄어든다.,인지질의 배열은 물까지 포함한 전체로 보면 자연 법칙을 거스르는 일이 아니다.,,,-,"인지질만 보면 무질서가 커지는 방향과 반대로 가는 것처럼 보여요. 하지만 소수성 꼬리가 안쪽으로 모이면 물과 맞닿는 면적이 줄고, 그만큼 주변 물 분자들이 더 자유롭게 움직일 수 있어요. 물까지 포함한 전체로 보면 자연 법칙을 거스르는 일이 아니랍니다."
생명,7-3) 세포,B. 세포 구조,1,하,인라인,세포는 유전 정보를 보관하는 방식에 따라 두 종류로 나뉩니다. 빈칸에 들어갈 말을 각각 고르세요.,2,1,숙주세포/원핵세포/진핵세포,진핵세포/숙주세포/원핵세포,,,,,"세균과 고균의 세포에는 DNA를 감싸는 별도의 막이 없는데, 이런 세포를 [1](이)라고 한다. 반면 식물, 동물, 균류의 세포에서는 DNA가 막으로 둘러싸인 공간 안에 따로 보관되며, 이를 [2](이)라고 한다.","핵이 있느냐 없느냐가 두 세포를 가르는 기준이에요. 세균과 고균은 원핵세포이고, 식물·동물·균류는 진핵세포랍니다. DNA를 막 안에 따로 보관하면 유전 정보를 훨씬 정교하게 조절하고 보호할 수 있어요."
,,,2,하,OX,"린 마굴리스가 세포내공생설을 발표했을 때 과학계는 곧바로 이를 받아들였고, 이후 분자생물학 연구가 그 가설을 뒷받침했다.",X,,O,X,,,,,-,"발표 당시 여러 학술지가 게재를 거부할 만큼 과학계의 반응은 싸늘했어요. 세균이 다른 세포의 일부가 되었다는 생각이 너무 파격적이었거든요. 훗날 분자생물학이 발전하면서 마이토콘드리아와 엽록체의 DNA가 세균의 DNA와 매우 닮았다는 사실이 밝혀졌고, 지금은 진화생물학의 정설이 되었답니다."
,,,3,중,사지선다 (단수),진핵세포 안에서 단백질을 만드는 일을 맡은 세포소기관은 무엇인가요?,4,,골지체,라이소솜,소포체,라이보솜,,,-,"라이보솜은 단백질을 만드는 세포소기관이에요. 만들어진 물질을 가공하고 운반하는 일은 소포체와 골지체가 맡고, 낡거나 손상된 것을 분해해 재활용하는 일은 라이소솜이 맡아요. 진핵세포는 이렇게 역할을 나눈 세포소기관들로 이루어져 있답니다."
,,,4,중-상,순서배열,다음 문장은 세포내공생설이 설명하는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,숙주세포는 더 많은 에너지를 얻고 세균은 안정된 환경을 얻는다.,더 큰 세포가 주변에 있던 다른 세균을 집어삼킨다.,공생관계가 수많은 세대에 걸쳐 이어지면서 세균이 숙주세포의 일부가 된다.,삼켜진 세균이 소화되지 않고 숙주세포 안에서 살아남는다.,,,-,"삼켜진 세균이 소화되지 않고 살아남았기 때문에 공생이 시작될 수 있었어요. 숙주는 에너지를, 세균은 안정된 환경을 얻으면서 이 관계가 세대를 넘어 이어졌지요. 지금 우리 세포가 에너지를 만들 때마다 수십억 년 전 세균이 남긴 유산이 작동하고 있는 셈이에요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,자가포식,,,,,,,,세포는 수명이 다한 단백질과 손상된 세포소기관을 분해해 그 재료를 다시 쓴다. 이러한 재활용 과정의 중요한 한 형태를 ____(이)라고 한다.,라이소솜이 맡는 재활용 과정의 중요한 한 형태가 자가포식이에요. 수명이 다한 단백질과 손상된 세포소기관을 분해해 그 재료를 다시 쓰는 과정이지요. 세포가 스스로를 정리하며 상태를 유지하는 방식이랍니다.
,,,6,중,사지선다 (복수),마이토콘드리아와 엽록체가 다른 세포소기관과 구별되는 특징을 모두 고르세요.,1,3,자신만의 DNA를 따로 가지고 있다.,핵 안에 있는 DNA만을 사용한다.,두 겹의 막으로 둘러싸여 있다.,막 없이 세포질에 흩어져 있다.,,,-,이 두 소기관만 자신의 DNA를 따로 가지고 두 겹의 막에 싸여 있어요. 한때 독립된 세균이 더 큰 세포 안으로 들어가 살아남았다는 세포내공생설을 뒷받침하는 특징이랍니다.
,,,7,중-상,순서배열,다음 문장은 우리 몸을 이루는 원소가 생명에 이르기까지의 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,별이 수명을 다할 때 내부에서 합성된 원소들이 우주 공간에 흩뿌려진다.,탄소를 골격으로 삼는 최초의 세포가 지구에서 등장한다.,"탄소, 산소, 질소가 별의 핵 깊은 곳에서 핵융합으로 합성된다.",우주 공간에 흩어져 있던 원자들이 지구에 모여든다.,,,-,"탄소, 산소, 질소는 별의 핵 깊은 곳에서 핵융합으로 합성되었어요. 별이 생을 마치며 이 원소들을 우주로 흩뿌렸고, 약 46억 년 전 그 원자들이 지구에 모였지요. 우리 몸속 원자 하나하나가 한때는 어느 별의 일부였던 셈이에요."
생명,7-4) 에너지와 물질대사,A. ATP와 효소,1,하,인라인,다음은 세포에서 화학 반응이 빠르게 진행되는 이유를 설명한 것입니다. 빈칸에 들어갈 알맞은 말을 고르세요.,2,1,결합 에너지/활성화 에너지/자유 에너지,효소/ATP/기질,,,,,열역학적으로 유리한 반응이라도 반응물이 생성물로 바뀌려면 그 사이에 놓인 에너지 장벽을 넘어야 한다. 이 장벽의 높이를 [1](이)라고 한다. 세포는 [2]을(를) 이용해 더 낮은 장벽의 경로로 반응을 진행시킨다.,반응물이 생성물에 이르려면 넘어야 하는 에너지 장벽의 높이가 활성화 에너지예요. 효소는 이 장벽이 더 낮은 경로를 따라 반응이 진행되게 해요. 그래서 우리 몸은 약 36.5도라는 온화한 조건에서도 수많은 반응을 빠르게 이어 갈 수 있어요.
,,,2,하,OX,ATP가 가수분해될 때 자유 에너지가 방출되는 것은 인산 결합 안에 갇혀 있던 에너지가 풀려나기 때문이다.,X,,O,X,,,,,-,"'고에너지 인산 결합'이라는 말을 쓰지만, 에너지가 그 결합 안에 봉지처럼 갇혀 있다는 뜻은 아니에요. ATP와 물이 ADP와 무기 인산으로 바뀌면 생성물 쪽의 자유 에너지가 더 낮아져요. 그래서 반응 전체에서 자유 에너지가 방출되는 거예요."
,,,3,중,사지선다 (단수),효소가 있을 때 화학 반응에 나타나는 변화로 옳은 것은 무엇인가요?,4,,반응 전후의 자유 에너지 차이가 줄어 반응이 더 유리해진다.,평형의 위치가 생성물 쪽으로 옮겨져 생성물의 양이 늘어난다.,반응물이 다른 생성물로 바뀌어 반응의 목적지가 달라진다.,평형의 위치는 그대로이고 생성물에 도달하는 속도만 빨라진다.,,,-,"효소는 반응의 목적지를 바꾸지 않아요. 반응 전후의 자유 에너지 차이와 평형의 위치는 그대로 남아요. 바뀌는 것은 그곳에 도달하는 길이어서, 생성물에 이르는 속도만 훨씬 빨라져요."
,,,4,중-상,순서배열,다음 문장은 효소가 기질과 반응해 생성물을 내놓는 과정을 나타냅니다. 반응이 진행되는 순서대로 문장을 배열하세요.,다-가-라-나,,효소와 기질의 구조가 서로 영향을 주어 반응이 일어나기 좋은 상태가 만들어진다.,생성물이 활성부위에서 빠져나가고 효소는 다음 촉매 주기에 참여한다.,반응할 기질이 효소의 활성부위에 결합한다.,효소가 전이 상태를 안정화해 활성부위에서 반응이 진행된다.,,,-,효소의 촉매 작용은 하나의 주기로 돌아가요. 기질이 활성부위에 결합하면 효소와 기질의 구조가 서로 영향을 주며 반응하기 좋은 상태가 만들어져요. 반응이 끝나 생성물이 빠져나가면 효소는 그대로 다음 촉매 주기에 참여해요.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,리보자임,,,,,,,,"효소는 대부분 단백질로 이루어져 있다. 그러나 RNA로 이루어져 촉매 작용을 하는 것도 있는데, 이를 ____(이)라고 한다.","효소는 대부분 단백질이지만, RNA로 이루어진 리보자임도 있어요. 효소가 반드시 단백질이어야 하는 것은 아니라는 뜻이에요."
,,,6,중,사지선다 (복수),ATP에 대한 설명으로 옳은 것을 모두 고르세요.,1,3,아데노신 골격에 인산 세 개가 차례로 연결된 분자다.,에너지를 오래 쌓아 두는 세포의 저장고 역할을 한다.,하루 동안 합성되고 다시 쓰이는 총량이 성인의 몸무게에 가깝다.,반응 경로를 바꾸어 활성화 에너지를 낮추는 촉매로 작용한다.,,,-,"ATP는 아데노신이라는 골격에 인산 세 개가 차례로 연결된 분자예요. 한순간 몸속에 있는 양은 많지 않지만, 하루 동안 합성되고 다시 사용되는 총량은 성인의 몸무게에 가까운 수준으로 추정돼요. 에너지를 쌓아 두는 저장고가 아니라, 빠르게 만들어지고 쓰이며 에너지의 흐름을 이어 주는 분자예요."
,,,7,중-상,순서배열,다음 문장은 ATP 가수분해가 세포의 일과 연결되는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,혼자서는 잘 진행되지 않는 반응이 전체 과정 안에서 진행된다.,ATP가 물과 반응해 ADP와 무기 인산으로 가수분해된다.,세포에서 단백질이 합성되고 세포막을 사이에 두고 이온이 옮겨진다.,가수분해에서 나온 자유 에너지가 에너지를 필요로 하는 반응에 연결된다.,,,-,"ATP 가수분해에서 나온 자유 에너지는 그냥 흘러가지 않아요. 세포는 그 에너지를 에너지가 필요한 반응과 연결해서, 혼자서는 잘 진행되지 않는 반응까지 진행되게 해요. 단백질 합성이나 세포막을 넘는 이온 이동이 그렇게 이루어져요."
생명,7-4) 에너지와 물질대사,B. 광합성,1,하,인라인,광합성의 전체 반응식은 결과를 한 줄로 압축한 것입니다. 빈칸에 들어갈 알맞은 말을 고르세요.,2,1,이산화 탄소/물/포도당,이산화 탄소/물/산소,,,,,식물이 내놓는 산소는 [1]이(가) 분해되는 과정에서 나온다. 반면 포도당 같은 유기물의 탄소는 공기 중 [2]에서 온다.,"전체 반응식만 보면 산소가 이산화 탄소에서 떨어져 나온 것처럼 보여요. 하지만 식물이 내놓는 산소는 물이 분해될 때 생기고, 포도당 같은 유기물의 탄소는 공기 중 이산화 탄소에서 와요. 두 물질이 어디에서 오는지를 나눠서 기억하면 헷갈리지 않아요."
,,,2,하,OX,산소를 만드는 광합성이 등장하자 대기 중 산소도 곧바로 크게 늘어났다.,X,,O,X,,,,,-,"산소를 만드는 광합성이 등장한 뒤에도 산소는 한동안 바다와 암석의 물질과 반응하며 소비되었어요. 대기 중 산소가 크게 늘기 시작한 것은 약 24억 년 전부터이고, 이 변화를 대산소화 사건이라고 불러요."
,,,3,중,사지선다 (단수),캘빈회로에 대한 설명으로 옳은 것은 무엇인가요?,4,,빛에너지를 직접 흡수해 이산화 탄소의 탄소를 고정한다,물을 분해해 전자와 산소를 얻는 단계가 포함된다,포도당을 분해해 생명이 쓸 ATP를 얻는 과정이다,명반응의 산물인 ATP와 NADPH로 탄소를 고정한다,,,-,"캘빈회로에서는 빛이 직접 쓰이지 않아요. 명반응에서 만들어진 ATP가 에너지를 공급하고 NADPH가 고에너지 전자를 제공해, 공기 중 이산화 탄소의 탄소가 유기 분자 안으로 들어가죠. 한때 암반응으로 불렸지만 명반응의 산물에 의존하기 때문에 지금은 캘빈회로라는 이름을 주로 써요."
,,,4,중-상,순서배열,다음 문장은 명반응에서 ATP가 생성되는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,전자가 이동하며 얻은 에너지로 틸라코이드 내부에 양성자가 축적된다,엽록소가 특정 파장의 빛을 흡수하면 전자가 높은 에너지 상태에 놓인다,양성자가 ATP 합성효소를 통해 이동하는 흐름을 이용해 ATP가 생성된다,높은 에너지 상태의 전자가 광합성 전자전달계를 따라 이동한다,,,-,"엽록소가 빛을 흡수하면 전자가 높은 에너지 상태에 놓이고, 그 전자가 광합성 전자전달계를 따라 이동해요. 이동하면서 얻은 에너지로 틸라코이드 내부에 양성자가 쌓이고, 막 양쪽에 양성자 농도와 전하의 차이가 생기죠. 그 차이 덕분에 양성자가 ATP 합성효소를 통해 흐르고, 댐에서 흘러내리는 물이 터빈을 돌리듯 그 흐름으로 ATP가 만들어져요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,루비스코,,,,,,,,캘빈회로는 이산화 탄소를 5탄소 화합물인 RuBP에 붙이는 반응으로 시작한다. 이 반응을 촉진하는 효소는 지구에서 가장 풍부한 단백질 가운데 하나로 알려져 있다. 이 효소를 ____(이)라고 한다.,루비스코는 이산화 탄소를 RuBP에 붙여 캘빈회로의 첫 단계를 여는 효소예요. 이 반응에 이어지는 여러 단계를 거치면 3탄소 화합물인 G3P가 만들어지죠. 루비스코는 지구에서 가장 풍부한 단백질 가운데 하나로 알려져 있어요.
,,,6,중,사지선다 (복수),광합성과 지구 생태계의 에너지 경로에 대한 설명으로 옳은 것을 모두 고르세요.,1,3,"광합성으로 산소를 내놓는 생물에는 식물과 조류, 남세균이 있다",에너지의 출발점을 거슬러 올라가면 지구의 모든 생태계가 광합성에 닿는다,깊은 바다의 열수분출공 주변에는 황화수소에서 에너지를 얻는 미생물이 산다,식물이 만든 유기물은 초식동물이 먹기 전까지 전혀 쓰이지 않는다,,,-,"광합성으로 산소를 내놓는 생물에는 식물뿐 아니라 조류와 남세균도 있어요. 깊은 바다의 열수분출공 주변에는 황화수소나 수소에서 화학 에너지를 얻는 미생물도 살아가죠. 지구의 모든 생태계가 햇빛에만 기대는 것은 아니어서, 대부분의 생태계가 그렇다고 말하는 편이 정확해요."
,,,7,중-상,순서배열,다음 문장은 태양빛에서 시작된 에너지가 생태계로 퍼지는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,식물이 빛에너지를 화학 에너지로 바꾸어 탄소를 유기물 안에 고정한다,포식자가 초식동물을 먹으면 물질과 에너지가 생태계 곳곳으로 퍼진다,태양에서 출발한 빛이 지구에 도착해 식물의 잎에 닿는다,초식동물이 식물을 먹으면 유기물의 물질과 에너지가 동물로 이어진다,,,-,"태양에서 출발한 빛이 잎에 닿아 화학 에너지로 바뀌면 탄소가 유기물 안에 고정돼요. 그 유기물을 초식동물이 먹고, 다시 포식자가 초식동물을 먹으면서 물질과 에너지가 생태계 곳곳으로 퍼지죠. 식탁 위 채소 한 잎이나 고기 한 점에 담긴 에너지를 거슬러 올라가면 많은 경우 광합성이 받아들인 태양빛과 만나요."
생명,7-4) 에너지와 물질대사,C. 세포호흡과 발효,1,하,인라인,다음은 세포호흡의 마지막 단계를 설명한 것입니다. 빈칸에 들어갈 말을 고르세요.,3,1,이산화 탄소/에탄올/산소,ATP/피루브산/NADH,,,,,"마이토콘드리아 내막의 전자전달계를 지나온 전자를 마지막에 받아들이는 물질은 [1]이다. 이 물질의 공급이 부족하면 전자의 흐름이 유지되기 어려워, 전자전달계를 통한 [2] 생산도 크게 줄어든다.","전자전달계의 끝에서 전자를 받아 주는 물질이 바로 산소예요. 산소가 전자를 받아 수소 이온과 함께 물이 되면서 전자의 흐름이 계속 이어질 수 있어요. 산소가 부족하면 이 흐름이 막히고, 전자전달계를 통한 ATP 생산도 크게 줄어들죠."
,,,2,하,OX,격렬한 운동을 한 다음 날 찾아오는 근육통은 근육에 남아 있는 젖산 때문에 생긴다.,X,,O,X,,,,,-,운동 다음 날의 근육통은 젖산이 남아 있어서 생기는 것이 아니에요. 익숙하지 않거나 강한 운동 뒤 근육과 주변 조직에 미세한 손상과 염증 반응이 나타나면서 생기는 지연성 근육통이에요. 젖산은 운동이 끝난 뒤 비교적 빠르게 처리돼요.
,,,3,중,사지선다 (단수),산소를 충분히 이용할 수 없는 상황에서 세포가 발효를 하는 까닭으로 가장 알맞은 것은 무엇인가요?,4,,피루브산을 마이토콘드리아 안으로 들여보내기 위해서,전자전달계를 한 번 더 거쳐 ATP를 많이 얻기 위해서,산소를 대신해 이산화 탄소가 전자를 받게 하기 위해서,NADH의 전자를 넘겨 NAD⁺를 재생하기 위해서,,,-,발효는 ATP를 더 만들어 주는 과정이 아니에요. NADH가 가진 전자를 다른 유기 분자에 넘겨 NAD⁺를 되살리는 것이 핵심이죠. 그래서 전자전달계를 충분히 이용하지 못하는 상황에서도 포도당이 분해되는 과정이 계속 이어질 수 있어요.
,,,4,중-상,순서배열,다음 문장은 피루브산이 세포호흡의 다음 단계로 이어지는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,아세틸조효소 A가 TCA 회로로 들어가면서 탄소가 이산화 탄소로 방출된다.,세포질에서 생성된 피루브산이 마이토콘드리아로 들어간다.,NADH와 FADH₂에 실린 전자가 마이토콘드리아 내막의 전자전달계로 전달된다.,마이토콘드리아로 들어온 피루브산이 아세틸조효소 A로 바뀐다.,,,-,"피루브산은 마이토콘드리아로 들어가서야 아세틸조효소 A로 바뀔 수 있어요. 이 물질이 TCA 회로로 들어가면 탄소는 이산화 탄소로 빠져나가고, 에너지를 가진 전자는 NADH와 FADH₂에 실리죠. 그 전자가 내막의 전자전달계로 전달되면서 다음 단계가 이어져요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,해당과정,,,,,,,,"세포질에서 6탄소 분자인 포도당 하나가 두 개의 3탄소 분자로 분해된다. 이 과정에는 산소가 직접 필요하지 않아, 산소가 거의 없던 초기 지구에서도 가능했을 것으로 본다. 이러한 오래된 에너지 대사 방식을 ____(이)라고 한다.",포도당 한 분자가 두 분자의 피루브산으로 쪼개지는 이 단계는 세포질에서 일어나요. 산소가 직접 필요하지 않아 산소가 거의 없던 초기 지구에서도 가능했을 것으로 봐요. ATP 네 개가 만들어지지만 앞부분에서 두 개를 쓰기 때문에 순생산은 두 개예요.
,,,6,중,사지선다 (복수),세포호흡과 광합성의 관계에 대한 설명으로 옳은 것을 모두 고르세요.,2,3,세포호흡은 광합성 반응을 그대로 거꾸로 되돌리는 과정이다.,광합성과 세포호흡은 서로 다른 효소와 반응 경로를 거친다.,식물도 자신이 만든 유기물을 세포호흡으로 분해해 ATP를 얻는다.,세포호흡에서 나온 이산화 탄소와 물은 광합성에 이용되지 못한다.,,,-,"전체 반응식만 나란히 놓으면 두 과정이 서로 반대처럼 보이지만, 실제로는 서로 다른 효소와 반응 경로를 거쳐요. 식물도 자신이 광합성으로 만든 유기물을 세포호흡으로 분해해 필요한 ATP를 얻어요. 에너지는 한 방향으로 흐르지만 물질은 생태계 안을 순환하죠."
,,,7,중-상,순서배열,다음 문장은 마이토콘드리아 내막에서 ATP가 생성되는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,가-라-나-다,,전자가 마이토콘드리아 내막의 단백질 복합체를 차례로 지나며 에너지를 내놓는다.,막사이공간에 많아진 수소 이온이 다시 기질 쪽으로 흐르려 한다.,기질 쪽으로 흐르는 수소 이온이 ATP 합성효소를 통과하며 ATP가 생성된다.,전자가 내놓은 에너지를 이용해 수소 이온이 기질에서 막사이공간으로 이동한다.,,,-,"전자가 내막의 단백질 복합체를 지나며 내놓은 에너지가 수소 이온을 막사이공간으로 밀어 올려요. 한쪽에 몰린 수소 이온은 다시 기질로 흐르려 하고, 그 통로에 있는 ATP 합성효소가 회전하면서 ATP가 생성돼요. 세포호흡에서 얻는 ATP의 대부분이 이 산화적 인산화로 만들어져요."
생명,7-5) 유전정보,A. DNA와 유전자,1,하,인라인,다음은 DNA 두 가닥의 염기가 짝을 이루는 방식을 설명한 것입니다. 빈칸에 알맞은 말을 고르세요.,2,1,무작위/상보적/독립적,수소 결합/이온 결합/공유 결합,,,,,"DNA의 두 가닥이 마주 보면 아데닌은 타이민과, 구아닌은 사이토신과 정해진 상대끼리 짝을 이룬다. 이러한 [1] 짝짓기는 분자의 구조와 [2] 방식이 맞물린 결과이다.","아데닌은 타이민과, 구아닌은 사이토신과만 짝을 이루는데 이를 상보적 짝짓기라고 해요. 이런 짝짓기가 가능한 것은 분자의 구조와 수소 결합 방식이 서로 맞물린 결과예요. 그래서 한쪽 가닥의 염기서열만 알아도 다른 쪽 가닥의 염기서열이 정해져요."
,,,2,하,OX,DNA를 이루는 원자 가운데 수소는 대부분 별의 역사 속에서 만들어졌다.,X,,O,X,,,,,-,"수소의 대부분은 빅뱅 이후 초기 우주에서 만들어졌어요. 별의 역사 속에서 만들어진 것은 탄소와 질소, 산소 같은 원소들이죠. 그래서 DNA는 우주가 만든 물질 위에 생명의 정보가 쓰인 분자라고 말할 수 있어요."
,,,3,중,사지선다 (단수),DNA의 모든 부분이 같은 일을 하지는 않습니다. 이 가운데 유전자에 해당하는 것은 무엇인가요?,3,,두 가닥이 풀릴 때 새로운 가닥의 주형이 되는 구간,네 종류의 염기가 순서대로 이어진 DNA의 모든 구간,단백질이나 기능성 RNA를 만드는 정보를 담은 구간,사람의 체세포마다 서로 다르게 들어 있는 구간,,,-,유전자는 DNA 가운데 단백질이나 기능을 가진 RNA를 만드는 데 필요한 정보를 담은 구간이에요. 사람의 유전체 한 세트에는 약 2만 개의 단백질 코딩 유전자가 있어요. DNA의 모든 구간이 유전자는 아니라는 점이 중요해요.
,,,4,중-상,순서배열,다음 문장은 DNA가 복제되는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,각 가닥의 염기서열이 새로운 가닥을 만드는 주형으로 쓰인다.,원래 가닥 하나와 새 가닥 하나를 가진 DNA 분자 두 개가 생성된다.,세포가 분열하기에 앞서 DNA 두 가닥이 서로 떨어져 풀린다.,DNA 중합효소가 주형에 맞는 뉴클레오타이드를 차례로 이어 붙인다.,,,-,이중 나선이 풀려 염기가 드러나야 각 가닥이 주형 역할을 할 수 있어요. 주형이 정해지면 DNA 중합효소가 거기에 맞는 뉴클레오타이드를 차례로 이어 붙이죠. 그래서 원래 가닥 하나와 새 가닥 하나를 가진 두 분자가 생겨요.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,반보존적 복제,,,,,,,,DNA가 복제되면 생겨난 두 분자에는 처음 가닥이 하나씩 그대로 남는다. 매슈 메셀슨과 프랭클린 스탈의 실험으로 확인된 이 복제 방식을 ____ __(이)라고 한다.,새로 생긴 두 DNA 분자에 처음 가닥이 하나씩 그대로 남기 때문에 반보존적 복제라고 불러요. 이 방식은 1958년 매슈 메셀슨과 프랭클린 스탈의 실험으로 확인되었어요. 제임스 왓슨과 프랜시스 크릭도 1953년 논문에서 염기 짝짓기가 복제 방식을 곧바로 시사한다고 짚었죠.
,,,6,중,사지선다 (복수),비암호화 DNA에 대해 지금까지 밝혀진 사실을 모두 고르세요.,2,4,어떤 영역이 어떤 역할을 하는지 모두 밝혀졌다.,일부는 유전자 발현을 조절하는 역할을 한다.,사람의 유전체에서 암호화 부분보다 적은 비율을 차지한다.,일부는 염색체의 구조와 안정성에 관여한다.,,,-,"일부 비암호화 DNA는 유전자 발현을 조절하거나 기능성 RNA의 정보를 담고, 염색체의 구조와 안정성에도 관여해요. 단백질의 아미노산서열을 직접 암호화하는 부분은 유전체의 약 1.5퍼센트뿐이라 비암호화 DNA가 오히려 대부분을 차지하죠. 다만 어떤 영역이 어떤 역할을 하는지는 아직 밝혀지지 않은 부분이 많아요."
,,,7,중-상,순서배열,다음 문장은 오늘날 사람의 유전체가 만들어져 온 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,유성생식을 하는 생물에서 재조합으로 기존 변이가 새로운 조합을 이룬다.,DNA가 오랜 세월 복제를 거듭하며 다음 세대로 전달된다.,자연선택과 유전적 부동을 거치며 변이가 세대를 지나 남거나 사라진다.,복제 과정에서 돌연변이가 생겨 새로운 유전 변이가 나타난다.,,,-,"돌연변이는 DNA가 복제되는 과정에서 생기기 때문에, 복제가 먼저 일어나야 새로운 변이가 나타날 수 있어요. 재조합은 이미 생긴 기존 변이를 새로운 조합으로 섞는 과정이죠. 자연선택과 유전적 부동도 존재하는 변이에 작용하며, 오늘날 우리의 유전체는 그렇게 이어진 변화의 결과예요."
생명,7-5) 유전정보,B. 유전발현과 조절,1,하,인라인,세포는 같은 DNA를 두고도 어떤 유전자를 쓸지 정합니다. 다음 설명에 맞는 말을 각각 고르세요.,2,1,히스톤/전사인자/라이보솜,마이크로RNA/tRNA/mRNA,,,,,DNA의 특정 부위에 결합해 어떤 유전자의 전사를 잘 일어나게 하거나 억제하는 단백질을 [1](이)라고 한다. 또 이미 만들어진 mRNA에 달라붙어 번역을 막거나 그 분해를 이끄는 작은 RNA를 [2](이)라고 한다.,전사인자는 DNA에 직접 결합해 전사가 잘 일어나게 하거나 막는 단백질이에요. 마이크로RNA는 이미 만들어진 mRNA에 달라붙어 번역을 막거나 분해를 이끌어요. 조절이 DNA 단계와 RNA 단계 양쪽에서 일어난다는 점이 핵심이에요.
,,,2,하,OX,프랜시스 크릭이 제안한 중심원리는 생명 현상 전체를 빠짐없이 설명하는 법칙이다.,X,,O,X,,,,,-,"중심원리는 유전정보가 단백질로 이어지는 큰 방향을 한 줄로 압축한 설명이에요. 프랜시스 크릭이 이 흐름을 제안했지만, 모든 생명 현상을 빠짐없이 설명하는 문장은 아니에요. 생명이 정보를 사용하는 기본 흐름을 보여 주는 틀로 이해하면 좋아요."
,,,3,중,사지선다 (단수),RNA의 염기는 네 종류뿐이지만 단백질은 20가지 아미노산으로 이루어집니다. 네 종류의 염기로 20가지 아미노산을 구별할 수 있는 이유는 무엇인가요?,3,,염기 하나가 아미노산 하나를 가리키고 나머지는 tRNA가 직접 정하기 때문이다,염기를 두 개씩 묶어 16가지 조합을 만든 뒤 부족한 만큼 되풀이해 읽기 때문이다,염기를 세 개씩 묶으면 64가지 조합이 생겨 20가지를 구별하기에 충분하기 때문이다,라이보솜이 mRNA 대신 DNA를 직접 읽어 아미노산을 하나씩 지정하기 때문이다,,,-,"네 종류의 염기를 세 개씩 묶으면 4의 세제곱, 곧 64가지 조합이 생겨요. 20가지 아미노산을 구별하기에 넉넉한 수죠. 이 세 염기 묶음을 코돈이라고 불러요."
