분과,중단원,아티클,문항 번호,난이도,퀴즈 유형,문제,정답 1,정답 2,보기 1,보기 2,보기 3,보기 4,보기 5,보기 6,예문,정답해설
,,,7,중-상,순서배열,다음 문장은 나무 꼭대기까지 물이 올라가는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,나-라-가-다,,물관 아래쪽의 물 분자들이 수소 결합으로 이어진 채 잇따라 끌려 올라간다,자이언트 세쿼이아의 잎에서 물이 수증기로 증발한다,물기둥이 끊기지 않고 이어져 100미터가 넘는 나무 꼭대기 가까이까지 물이 도달한다,증발로 생긴 끌어당기는 힘이 잎에 가장 가까운 물 분자를 위로 올린다,,,-,잎에서 물이 증발하면 물기둥을 위로 빨아올리는 증산력이 생겨요. 수소 결합으로 이어진 물 분자들이 끊기지 않고 잇따라 끌려 올라가요. 물관 벽에 들러붙는 힘까지 더해져 꼭대기 가까이까지 물기둥이 이어져요.
생명,7-2) 생명의 화학,D. 생체 거대 분자,1,하,인라인,다음은 탄수화물을 이루는 분자에 대한 설명입니다. 빈칸에 들어갈 말을 고르세요.,1,2,포도당/글리세롤/아미노산,녹말/셀룰로스/키틴,,,,,물속에서 대부분 고리 모양으로 존재하는 [1]은(는) 세포가 단계적으로 분해해 에너지를 얻는 단당류다. 이 단당류가 길게 이어지면 식물 세포벽의 단단한 구조를 이루는 [2]이(가) 된다.,"포도당은 물속에서 대부분 고리 모양으로 존재하는 단당류예요. 같은 포도당이라도 연결 방식에 따라 전혀 다른 물질이 되는데, 식물 세포벽을 이루는 셀룰로스가 그 예예요. 녹말도 포도당이 이어진 물질이지만 이쪽은 식물이 에너지를 저장하는 데 쓰인답니다."
,,,2,하,OX,시스형 불포화지방산이 많은 기름은 사슬이 곧게 뻗어 있어 상온에서 액체인 경우가 많다.,X,,O,X,,,,,-,시스형 불포화지방산은 사슬이 꺾여 있어요. 꺾인 사슬끼리는 촘촘히 모이기 어려워서 상온에서 액체인 경우가 많죠. 반대로 포화지방산이 많은 지방은 분자들이 비교적 촘촘히 모일 수 있어 고체인 경우가 많아요.
,,,3,중,사지선다 (단수),"효소는 특정 분자를 인식하고, 항체는 특정 항원에 결합합니다. 이런 일이 가능한 이유로 알맞은 것을 고르세요.",3,,모든 단백질이 똑같은 입체 구조로 접히기 때문이다,단백질마다 이를 이루는 원소의 종류가 서로 다르기 때문이다,단백질마다 아미노산의 순서가 달라 저마다 다른 입체 구조를 이루기 때문이다,단백질이 물에 녹지 않아 세포 안에서 한자리를 지키기 때문이다,,,-,"단백질의 기능은 입체 구조에서 나와요. 아미노산이 어떤 순서로 이어지느냐에 따라 접히는 모양이 달라지고, 그 모양에 꼭 맞는 상대만 인식할 수 있게 되죠. 반대로 구조가 잘못 형성되면 기능에도 문제가 생긴답니다."
,,,4,중-상,순서배열,다음 문장은 세포를 둘러싼 막이 형성되는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,인지질 이중층은 세포를 둘러싼 막의 기본 구조를 이룬다.,인지질은 물과 잘 어울리는 부분과 물을 피하려는 부분을 함께 가진다.,막이 경계가 되어 생명체는 안과 밖을 구분하고 물질의 출입을 조절한다.,물속에 놓인 인지질은 스스로 배열되어 이중층을 형성한다.,,,-,인지질은 물과 어울리는 부분과 물을 피하는 부분을 한 분자에 함께 가지고 있어요. 그래서 물속에 놓이면 스스로 이중층으로 배열되죠. 이 이중층이 세포막의 기본 구조가 되면서 안과 밖을 가르고 물질의 출입을 조절하는 경계가 생겨요.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,뉴클레오타이드,,,,,,,,"DNA와 RNA는 서로 다른 역할을 맡지만, 둘 다 같은 종류의 단위가 길게 이어진 분자다. 이 기본 단위를 _______(이)라고 한다.",DNA와 RNA는 모두 뉴클레오타이드가 길게 이어진 분자예요. 같은 단위를 쓰는데도 당의 구조에 작은 차이가 있어서 안정성과 역할이 크게 갈렸답니다.
,,,6,중,사지선다 (복수),단백질의 구조 단계에 대한 설명으로 옳은 것을 모두 고르세요.,2,4,여러 사슬이 모여 이룬 기능적 복합체를 3차 구조라고 한다,아미노산이 이어지는 순서를 1차 구조라고 한다,사슬 전체의 입체 모양을 2차 구조라고 한다,알파나선과 베타병풍 같은 국소적인 접힘을 2차 구조라고 한다,,,-,"아미노산의 순서가 1차 구조, 알파나선과 베타병풍 같은 국소적인 접힘이 2차 구조예요. 사슬 전체의 입체 모양은 3차 구조라고 하고, 여러 사슬이 모여 하나의 기능적 복합체를 이루면 4차 구조가 된답니다."
,,,7,중-상,순서배열,다음 문장은 DNA와 RNA의 역할이 갈라진 이유를 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,2번 탄소 자리의 하이드록실기는 RNA를 DNA보다 가수분해되기 쉽게 만든다.,많은 생명체에서 DNA는 정보를 보존하고 RNA는 그 정보를 세포의 활동으로 이어 준다.,RNA를 이루는 당에는 2번 탄소 자리에 하이드록실기가 붙어 있다.,가수분해되기 쉬운 RNA보다 DNA가 유전정보를 오래 보존하는 데 유리하다.,,,-,"RNA와 DNA를 가르는 것은 당의 2번 탄소 자리 하나예요. RNA에는 하이드록실기가 있고 DNA에는 그 자리에 수소가 있죠. 이 작은 차이가 가수분해되기 쉬운 정도를 갈라놓았고, 결국 정보를 오래 보존하는 역할과 정보를 전달하는 역할로 나뉘게 했어요."
화학,7-2) 생명의 화학,E. 유기 화학,1,하,인라인,다음 빈칸에 들어갈 알맞은 말을 고르세요.,1,3,작용기/이성질체/탄화수소,카복실산/아민/알코올,,,,,유기 분자 안에서 특징적인 성질과 반응을 나타내는 원자들의 묶음을 [1](이)라고 한다. 예를 들어 하이드록시기(-OH)가 붙어 있는 분자는 [2]의 성질을 띨 수 있다.,"작용기는 유기 분자 안에서 특징적인 성질과 반응을 나타내는 원자들의 묶음이에요. 하이드록시기(-OH)가 붙으면 알코올의 성질이, 카복실기(-COOH)가 붙으면 카복실산의 성질이 나타날 수 있어요. 탄소 뼈대가 비슷해도 어떤 작용기가 붙느냐에 따라 분자의 성질이 달라진답니다."
,,,2,하,OX,프리드리히 뵐러가 무기 화합물에서 요소를 만든 실험으로 생기론은 즉시 사라졌다.,X,,O,X,,,,,-,"프리드리히 뵐러는 무기 화합물에서 출발해 요소를 만들었어요. 다만 이 실험 하나로 생기론이 즉시 사라진 것은 아니에요. 생명체 밖에서도 유기 화합물이 만들어질 수 있다는 것을 보여 준 상징적인 사건이었고, 유기물과 무기물을 가르던 경계는 그 뒤로 점차 달라졌어요."
,,,3,중,사지선다 (단수),분자식이 같은 두 물질이 몸속에서 서로 다른 작용을 나타내기도 합니다. 그 까닭으로 가장 알맞은 것은 무엇인가요?,2,,두 물질을 이루는 원소의 종류가 서로 다르기 때문이다.,단백질이 특정한 모양의 분자를 구별해 작용하기 때문이다.,몸속에서는 분자의 크기만이 흡수와 분포를 결정하기 때문이다.,원자의 배열이 달라지면 분자 안의 원자 수도 함께 달라지기 때문이다.,,,-,"단백질은 특정한 모양의 분자를 구별하고, 효소는 구조가 맞는 분자의 반응을 더 잘 촉진해요. 그래서 구성 원자가 전부 같아도 배열이 달라지면 냄새와 반응성, 생물학적 작용까지 달라질 수 있어요. 의약품을 다룰 때 입체적인 구조를 함께 따지는 이유랍니다."
,,,4,중-상,순서배열,다음 문장은 탄화수소의 상태가 달라지는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-가-라-다,,긴 사슬을 가진 분자들 사이에 작용하는 인력이 커진다.,탄소와 수소만으로 이루어진 분자에서 탄소 사슬이 길어진다.,사슬이 긴 탄화수소는 액체나 고체 상태로 존재하는 경우가 많다.,탄화수소의 끓는점과 녹는점이 함께 높아진다.,,,-,"탄화수소는 탄소 사슬이 길어질수록 분자 간 인력이 커져 끓는점과 녹는점이 높아지는 경향이 있어요. 그래서 작은 탄화수소는 기체인 경우가 많고, 사슬이 길어지면 액체나 고체가 되는 경우가 많죠. 다만 사슬의 모양에 따라 이 경향은 다시 달라질 수 있어요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,구조 이성질체,,,,,,,,분자식이 같은 두 분자라도 원자들이 연결된 순서가 다르면 성질이 서로 다른 물질이 된다. 이런 관계에 있는 분자들을 __ ____(이)라고 한다.,"원자의 연결 순서가 다르면 분자식이 같아도 구조 이성질체가 돼요. 구성 원자가 전부 같아도 배열이 달라지면 냄새와 반응성, 생물학적 작용까지 달라질 수 있어요."
,,,6,중,사지선다 (복수),작용기에 대한 설명으로 알맞은 것을 모두 고르세요.,2,4,아미노기는 알데하이드와 케톤에서 볼 수 있는 작용기다.,카복실기가 붙어 있는 분자는 카복실산의 성질을 띨 수 있다.,같은 작용기를 가진 분자들은 서로 전혀 다른 성질을 나타낸다.,카보닐기에 질소가 연결된 구조는 아마이드에서 볼 수 있다.,,,-,"같은 작용기는 서로 다른 분자에서도 비슷한 화학적 성질을 나타내는 경우가 많아요. 카복실기(-COOH)가 있으면 카복실산의 성질을 띠고, 카보닐기에 질소가 연결된 구조는 아마이드에서 볼 수 있죠. 알데하이드와 케톤에서 볼 수 있는 작용기는 아미노기가 아니라 카보닐기예요."
,,,7,중-상,순서배열,다음 문장은 탄소가 수많은 화합물을 이루게 되는 과정을 설명한 것입니다. 설명의 흐름에 맞게 문장을 배열하세요.,나-라-가-다,,"탄소 사슬에 수소와 산소, 질소 같은 원소가 붙어 서로 다른 분자가 생긴다.",탄소는 원자가 전자를 이용해 여러 종류의 원자와 공유 결합을 만든다.,탄소를 뼈대로 한 다양한 분자 가운데 일부가 생명의 화학을 이룬다.,탄소 원자끼리 서로 이어져 긴 사슬이나 고리 구조가 생긴다.,,,-,"탄소는 원자가 전자를 이용해 여러 원자와 공유 결합을 만들고, 탄소끼리도 강하게 결합해 사슬과 가지, 고리를 이뤄요. 그 뼈대에 수소와 산소, 질소 같은 원소가 어디에 붙느냐에 따라 전혀 다른 분자가 되죠. 이렇게 열린 거대한 가능성의 일부가 생명의 화학으로 이어졌어요."
화학,7-2) 생명의 화학,F. 생화학,1,하,인라인,세포 안에서 일어나는 화학 반응에 대한 설명입니다. 빈칸에 들어갈 알맞은 말을 고르세요.,2,3,반응 속도/활성화 에너지/자유 에너지,전자 운반체/세포막/효소,,,,,세포 안에서는 수많은 화학 반응이 동시에 이어진다. 특정 반응의 [1]을(를) 낮추어 그 반응이 쉽게 일어나게 하는 물질을 [2](이)라고 한다.,"효소는 특정 반응의 활성화 에너지를 낮춰 그 반응이 세포 안에서 빠르게 일어나게 해요. 반응 속도를 낮추는 것이 아니라, 넘어야 할 문턱을 낮춰 주는 역할이에요. 세포막은 물질의 출입을 조절하는 쪽을 맡는답니다."
,,,2,하,OX,"생명체 안에서 일어나는 반응은 시험관 속 반응과 달리 새로운 화학 법칙을 따르기 때문에, 생화학이라는 분야로 따로 구분해 다룬다.",X,,O,X,,,,,-,생화학이 흥미로운 이유는 새로운 법칙이 등장해서가 아니에요. 시험관에서 작동하던 바로 그 화학 법칙이 살아 있는 세포에서도 그대로 작동해요. 달라지는 것은 법칙이 아니라 반응이 일어나는 환경이랍니다.
,,,3,중,사지선다 (단수),포도당이 피루브산으로 바뀌는 과정은 한 번의 큰 반응이 아니라 여러 단계로 이어집니다. 이렇게 여러 단계로 나뉠 때 세포가 얻는 이점은 무엇인가요?,4,,모든 반응이 같은 속도로 진행되어 세포 안의 농도가 고정된다,포도당이 가진 에너지가 한 번에 모두 방출된다,포도당 한 분자에서 생기는 피루브산의 수가 단계마다 늘어난다,단계마다 다른 효소가 작용해 각 반응을 따로 조절할 수 있다,,,-,"여러 단계로 나뉘어 있으면 단계마다 다른 효소가 붙어 반응 하나하나를 따로 조절할 수 있어요. 어떤 단계에서는 ATP가 쓰이고, 다른 단계에서는 ATP가 만들어지기도 해요. 중간에 생긴 물질이 다른 대사 경로로 빠져나가 새로운 분자의 재료가 되기도 한답니다."
,,,4,중-상,순서배열,다음 문장은 우주의 원소가 생명의 화학적 흐름으로 이어지는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,나-라-가-다,,여러 분자가 서로 반응하고 연결되어 화학적 네트워크를 이룬다,별에서 여러 종류의 원소가 생성된다,물질과 에너지와 정보의 흐름이 이어져 살아 있는 계가 나타난다,지구에서 원소들이 결합해 수많은 분자가 생성된다,,,-,"별에서 생성된 원소가 지구에서 수많은 분자가 되었어요. 그 분자들이 서로 반응하고 연결되면서 복잡한 화학적 네트워크를 이루었고요. 분자 하나만으로는 생명이 되지 않고, 물질과 에너지와 정보의 흐름이 이어질 때 비로소 살아 있는 계의 특징이 나타난답니다."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,정상 상태,,,,,,,,"살아 있는 세포는 열역학적 평형에 머물지 않는다. 외부와 물질과 에너지를 주고받으며 생성과 소비가 계속되는 가운데에도 전체 상태가 비교적 일정하게 유지되는데, 이러한 상태를 __ __(이)라고 한다.","정상 상태는 반응이 멈춘 평형과 달라요. 물질이 계속 들어오고 나가면서도 전체 상태가 일정한 범위에 머무는 것이지요. 생명은 멈춰 있어서 안정적인 것이 아니라, 흐름을 유지하기 때문에 살아 있답니다."
,,,6,중,사지선다 (복수),ATP에 대한 설명으로 옳은 것을 모두 고르세요.,1,3,에너지를 내놓는 반응과 에너지가 필요한 일을 연결해 준다,세포가 에너지를 오래 쌓아 두는 저장고 역할을 한다,세포 안에서 합성과 분해가 빠르게 반복된다,한순간 몸속에 존재하는 양이 하루 총량과 비슷하다,,,-,"ATP는 에너지를 오래 쌓아 두는 저장고가 아니라, 에너지를 내놓는 반응과 에너지가 필요한 일을 이어 주는 분자예요. 한순간 몸에 있는 양은 많지 않지만 합성과 분해가 빠르게 반복돼요. 그래서 하루 동안 합성되고 분해되는 총량이 체중에 가까운 수준으로 추정된답니다."
,,,7,중-상,순서배열,다음 문장은 세포가 대사 경로를 조절하는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,다-가-라-나,,특정 반응을 촉진하는 효소의 활성이 달라진다,세포가 바뀐 조건에 맞는 상태로 대응한다,세포 안의 에너지가 부족해지거나 특정 물질의 양이 달라진다,대사 경로를 흐르는 물질의 양이 달라진다,,,-,"세포 안의 에너지 상태나 물질의 양이 달라지면 특정 효소의 활성이 바뀌어요. 효소가 각 반응을 촉진하기 때문에, 활성이 달라지면 대사 경로를 흐르는 물질의 양도 함께 달라지죠. 세포 안의 화학은 늘 같은 속도로 도는 기계가 아니라 서로 영향을 주고받는 움직이는 연결망에 가깝답니다."
생명,7-3) 세포,A. 생체막,1,하,인라인,다음 설명의 빈칸에 들어갈 말로 알맞은 것을 고르세요.,2,1,유동성/선택성/탄력성,막단백질/인지질/소수성 꼬리,,,,,"세포막은 필요한 물질만 골라 들이고 나머지 물질은 쉽게 통과하지 못하게 한다. 이러한 성질을 [1](이)라고 하며, 세포막에서 이 일을 맡는 것은 [2]이다.",세포막이 아무 물질이나 통과시킨다면 세포 내부의 화학 반응은 유지될 수 없어요. 그래서 필요한 것만 골라 들이는 선택성이 생명을 유지하는 조건이 돼요. 그 선별을 실제로 맡는 것은 막을 관통하거나 막 위에 박혀 있는 막단백질이랍니다.
,,,2,하,OX,과학자들은 생명이 심해 열수분출공에서 시작되었다는 하나의 답에 이미 도달했다.,X,,O,X,,,,,-,"생명이 정확히 어떻게 시작되었는지는 아직 과학이 풀지 못한 가장 큰 질문 중 하나예요. 어떤 과학자들은 심해 열수분출공을 유력한 후보로 보고, 또 어떤 과학자들은 얕은 연못이나 광물 표면의 반응에 주목해요. 아직 하나의 답으로 정리되지는 않았답니다."
,,,3,중,사지선다 (단수),1972년 싱어와 니콜슨이 제안한 유동 모자이크 모델은 세포막을 어떤 구조로 설명했나요?,3,,인지질이 한자리에 고정된 막에 단백질이 일정한 간격으로 붙은 구조,단백질이 두 겹의 인지질 사이를 가득 채워 막 전체를 단단하게 굳힌 구조,인지질이 막의 면을 따라 이동하고 그 막에 단백질이 곳곳에 박힌 구조,인지질 없이 단백질만으로 이루어져 물질이 자유롭게 드나드는 구조,,,-,"유동 모자이크 모델의 핵심은 두 가지예요. 세포막이 고정된 구조가 아니라 인지질이 막의 면을 따라 끊임없이 옆으로 이동하는 유동적인 막이라는 점이 하나예요. 그리고 그 막 위에, 또 막을 관통하여 단백질이 박혀 있다는 점이 나머지 하나랍니다."
,,,4,중-상,순서배열,다음 문장은 인지질 막 안에서 생명에 가까운 과정이 시작될 조건이 갖추어지는 과정입니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,나-라-가-다,,막에 둘러싸인 공간 안에 분자들이 머물러 반응의 결과가 흩어지지 않는다.,평평하던 인지질 이중층이 물속에서 둥글게 말려 닫힌다.,반응이 이어지면서 자기복제처럼 생명에 가까운 과정이 나타날 가능성이 생긴다.,닫힌 막 안쪽에 물이 들어찬 작은 공간이 생긴다.,,,-,막이 둥글게 말려 닫히는 순간 안과 밖이 처음 나뉘어요. 그 안에 분자들이 갇혀야 반응의 결과가 흩어지지 않고 이어질 수 있어요. 생명의 기원을 설명하는 여러 시나리오에서 이 단계가 반복해서 등장한답니다.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,창발성,,,,,,,,"인지질도 막단백질도 그 자체로는 살아 있지 않다. 그런데 이 분자들이 특정한 방식으로 모여 안과 밖을 나누고 물질의 출입을 조절하면, 부분에는 없던 성질이 전체에서 나타난다. 이를 ___(이)라고 한다.","인지질도 막단백질도 그 자체로는 살아 있지 않아요. 그런데 이들이 모여 경계를 만들고 물질의 출입을 조절하면, 부분에는 없던 성질이 전체에서 나타나요. 이렇게 부분의 합을 넘어서는 성질이 나타나는 것을 창발성이라고 불러요."
,,,6,중,사지선다 (복수),세포막에 박힌 막단백질이 맡는 일로 알맞은 것을 모두 고르세요.,2,4,인지질 분자를 분해해 막의 두께를 얇게 줄인다,외부에서 온 신호를 인식하는 수용체로 작동한다,물과 닿는 면적을 넓혀 막이 펴진 상태를 유지한다,에너지를 써서 물질을 한쪽 방향으로 밀어낸다,,,-,"막단백질은 특정 물질이 드나드는 통로를 만들고, 외부 신호를 인식하는 수용체로도 작동해요. 에너지를 써서 물질을 한쪽 방향으로 밀어내는 펌프 역할을 하기도 하죠. 덕분에 세포막은 단순한 벽이 아니라 끊임없이 선별하고 소통하는 능동적인 경계가 돼요."
,,,7,중-상,순서배열,다음 문장은 물속에서 인지질이 스스로 질서 있게 배열되는 현상을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,가-다-나-라,,물속에서 인지질의 소수성 꼬리들이 이중층 안쪽으로 모인다.,꼬리를 감싸던 물 분자들이 더 다양한 방식으로 움직일 수 있게 된다.,소수성 꼬리가 물과 맞닿는 면적이 줄어든다.,인지질의 배열은 물까지 포함한 전체로 보면 자연 법칙을 거스르는 일이 아니다.,,,-,"인지질만 보면 무질서가 커지는 방향과 반대로 가는 것처럼 보여요. 하지만 소수성 꼬리가 안쪽으로 모이면 물과 맞닿는 면적이 줄고, 그만큼 주변 물 분자들이 더 자유롭게 움직일 수 있어요. 물까지 포함한 전체로 보면 자연 법칙을 거스르는 일이 아니랍니다."
생명,7-3) 세포,B. 세포 구조,1,하,인라인,세포는 유전 정보를 보관하는 방식에 따라 두 종류로 나뉩니다. 빈칸에 들어갈 말을 각각 고르세요.,2,1,숙주세포/원핵세포/진핵세포,진핵세포/숙주세포/원핵세포,,,,,"세균과 고균의 세포에는 DNA를 감싸는 별도의 막이 없는데, 이런 세포를 [1](이)라고 한다. 반면 식물, 동물, 균류의 세포에서는 DNA가 막으로 둘러싸인 공간 안에 따로 보관되며, 이를 [2](이)라고 한다.","핵이 있느냐 없느냐가 두 세포를 가르는 기준이에요. 세균과 고균은 원핵세포이고, 식물·동물·균류는 진핵세포랍니다. DNA를 막 안에 따로 보관하면 유전 정보를 훨씬 정교하게 조절하고 보호할 수 있어요."
,,,2,하,OX,"린 마굴리스가 세포내공생설을 발표했을 때 과학계는 곧바로 이를 받아들였고, 이후 분자생물학 연구가 그 가설을 뒷받침했다.",X,,O,X,,,,,-,"발표 당시 여러 학술지가 게재를 거부할 만큼 과학계의 반응은 싸늘했어요. 세균이 다른 세포의 일부가 되었다는 생각이 너무 파격적이었거든요. 훗날 분자생물학이 발전하면서 마이토콘드리아와 엽록체의 DNA가 세균의 DNA와 매우 닮았다는 사실이 밝혀졌고, 지금은 진화생물학의 정설이 되었답니다."
,,,3,중,사지선다 (단수),진핵세포 안에서 단백질을 만드는 일을 맡은 세포소기관은 무엇인가요?,4,,골지체,라이소솜,소포체,라이보솜,,,-,"라이보솜은 단백질을 만드는 세포소기관이에요. 만들어진 물질을 가공하고 운반하는 일은 소포체와 골지체가 맡고, 낡거나 손상된 것을 분해해 재활용하는 일은 라이소솜이 맡아요. 진핵세포는 이렇게 역할을 나눈 세포소기관들로 이루어져 있답니다."
,,,4,중-상,순서배열,다음 문장은 세포내공생설이 설명하는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,숙주세포는 더 많은 에너지를 얻고 세균은 안정된 환경을 얻는다.,더 큰 세포가 주변에 있던 다른 세균을 집어삼킨다.,공생관계가 수많은 세대에 걸쳐 이어지면서 세균이 숙주세포의 일부가 된다.,삼켜진 세균이 소화되지 않고 숙주세포 안에서 살아남는다.,,,-,"삼켜진 세균이 소화되지 않고 살아남았기 때문에 공생이 시작될 수 있었어요. 숙주는 에너지를, 세균은 안정된 환경을 얻으면서 이 관계가 세대를 넘어 이어졌지요. 지금 우리 세포가 에너지를 만들 때마다 수십억 년 전 세균이 남긴 유산이 작동하고 있는 셈이에요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,자가포식,,,,,,,,세포는 수명이 다한 단백질과 손상된 세포소기관을 분해해 그 재료를 다시 쓴다. 이러한 재활용 과정의 중요한 한 형태를 ____(이)라고 한다.,라이소솜이 맡는 재활용 과정의 중요한 한 형태가 자가포식이에요. 수명이 다한 단백질과 손상된 세포소기관을 분해해 그 재료를 다시 쓰는 과정이지요. 세포가 스스로를 정리하며 상태를 유지하는 방식이랍니다.
,,,6,중,사지선다 (복수),마이토콘드리아와 엽록체가 다른 세포소기관과 구별되는 특징을 모두 고르세요.,1,3,자신만의 DNA를 따로 가지고 있다.,핵 안에 있는 DNA만을 사용한다.,두 겹의 막으로 둘러싸여 있다.,막 없이 세포질에 흩어져 있다.,,,-,이 두 소기관만 자신의 DNA를 따로 가지고 두 겹의 막에 싸여 있어요. 한때 독립된 세균이 더 큰 세포 안으로 들어가 살아남았다는 세포내공생설을 뒷받침하는 특징이랍니다.
,,,7,중-상,순서배열,다음 문장은 우리 몸을 이루는 원소가 생명에 이르기까지의 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,별이 수명을 다할 때 내부에서 합성된 원소들이 우주 공간에 흩뿌려진다.,탄소를 골격으로 삼는 최초의 세포가 지구에서 등장한다.,"탄소, 산소, 질소가 별의 핵 깊은 곳에서 핵융합으로 합성된다.",우주 공간에 흩어져 있던 원자들이 지구에 모여든다.,,,-,"탄소, 산소, 질소는 별의 핵 깊은 곳에서 핵융합으로 합성되었어요. 별이 생을 마치며 이 원소들을 우주로 흩뿌렸고, 약 46억 년 전 그 원자들이 지구에 모였지요. 우리 몸속 원자 하나하나가 한때는 어느 별의 일부였던 셈이에요."
생명,7-4) 에너지와 물질대사,A. ATP와 효소,1,하,인라인,다음은 세포에서 화학 반응이 빠르게 진행되는 이유를 설명한 것입니다. 빈칸에 들어갈 알맞은 말을 고르세요.,2,1,결합 에너지/활성화 에너지/자유 에너지,효소/ATP/기질,,,,,열역학적으로 유리한 반응이라도 반응물이 생성물로 바뀌려면 그 사이에 놓인 에너지 장벽을 넘어야 한다. 이 장벽의 높이를 [1](이)라고 한다. 세포는 [2]을(를) 이용해 더 낮은 장벽의 경로로 반응을 진행시킨다.,반응물이 생성물에 이르려면 넘어야 하는 에너지 장벽의 높이가 활성화 에너지예요. 효소는 이 장벽이 더 낮은 경로를 따라 반응이 진행되게 해요. 그래서 우리 몸은 약 36.5도라는 온화한 조건에서도 수많은 반응을 빠르게 이어 갈 수 있어요.
,,,2,하,OX,ATP가 가수분해될 때 자유 에너지가 방출되는 것은 인산 결합 안에 갇혀 있던 에너지가 풀려나기 때문이다.,X,,O,X,,,,,-,"'고에너지 인산 결합'이라는 말을 쓰지만, 에너지가 그 결합 안에 봉지처럼 갇혀 있다는 뜻은 아니에요. ATP와 물이 ADP와 무기 인산으로 바뀌면 생성물 쪽의 자유 에너지가 더 낮아져요. 그래서 반응 전체에서 자유 에너지가 방출되는 거예요."
,,,3,중,사지선다 (단수),효소가 있을 때 화학 반응에 나타나는 변화로 옳은 것은 무엇인가요?,4,,반응 전후의 자유 에너지 차이가 줄어 반응이 더 유리해진다.,평형의 위치가 생성물 쪽으로 옮겨져 생성물의 양이 늘어난다.,반응물이 다른 생성물로 바뀌어 반응의 목적지가 달라진다.,평형의 위치는 그대로이고 생성물에 도달하는 속도만 빨라진다.,,,-,"효소는 반응의 목적지를 바꾸지 않아요. 반응 전후의 자유 에너지 차이와 평형의 위치는 그대로 남아요. 바뀌는 것은 그곳에 도달하는 길이어서, 생성물에 이르는 속도만 훨씬 빨라져요."
,,,4,중-상,순서배열,다음 문장은 효소가 기질과 반응해 생성물을 내놓는 과정을 나타냅니다. 반응이 진행되는 순서대로 문장을 배열하세요.,다-가-라-나,,효소와 기질의 구조가 서로 영향을 주어 반응이 일어나기 좋은 상태가 만들어진다.,생성물이 활성부위에서 빠져나가고 효소는 다음 촉매 주기에 참여한다.,반응할 기질이 효소의 활성부위에 결합한다.,효소가 전이 상태를 안정화해 활성부위에서 반응이 진행된다.,,,-,효소의 촉매 작용은 하나의 주기로 돌아가요. 기질이 활성부위에 결합하면 효소와 기질의 구조가 서로 영향을 주며 반응하기 좋은 상태가 만들어져요. 반응이 끝나 생성물이 빠져나가면 효소는 그대로 다음 촉매 주기에 참여해요.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,리보자임,,,,,,,,"효소는 대부분 단백질로 이루어져 있다. 그러나 RNA로 이루어져 촉매 작용을 하는 것도 있는데, 이를 ____(이)라고 한다.","효소는 대부분 단백질이지만, RNA로 이루어진 리보자임도 있어요. 효소가 반드시 단백질이어야 하는 것은 아니라는 뜻이에요."
,,,6,중,사지선다 (복수),ATP에 대한 설명으로 옳은 것을 모두 고르세요.,1,3,아데노신 골격에 인산 세 개가 차례로 연결된 분자다.,에너지를 오래 쌓아 두는 세포의 저장고 역할을 한다.,하루 동안 합성되고 다시 쓰이는 총량이 성인의 몸무게에 가깝다.,반응 경로를 바꾸어 활성화 에너지를 낮추는 촉매로 작용한다.,,,-,"ATP는 아데노신이라는 골격에 인산 세 개가 차례로 연결된 분자예요. 한순간 몸속에 있는 양은 많지 않지만, 하루 동안 합성되고 다시 사용되는 총량은 성인의 몸무게에 가까운 수준으로 추정돼요. 에너지를 쌓아 두는 저장고가 아니라, 빠르게 만들어지고 쓰이며 에너지의 흐름을 이어 주는 분자예요."
